dataset,status,n_features,beam_size,attempt,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
192_vineyard,ok,2,64,2,BFGS,0.7751994007414535,2.0634048032990067,85,87.04,,0.0,(14.214226660759895 + (((3.7032148179062117 * (-1.7076703227012184 + (0.5208144092695798 * x_0))) - ((4.348931491446926 * ((-1.7076703227012184 + (0.5208144092695798 * x_0)) * (((1.8035555776196268 * (-1.7076703227012184 + (0.5208144092695798 * x_0))) - (1.8596021771321745 * sin((-0.4236762078371574 + (-0.20931740251364278 * (-4.169458226011473 + (0.431896071220312 * x_1))))))) - ((1.3225558297380253 * (-1.7076703227012184 + (0.5208144092695798 * x_0))) - (0.7583619593585066 * sin((2.6154274440978575 + (0.7177487512458725 * (-1.7076703227012184 + (0.5208144092695798 * x_0)))))))))) - ((5.614535940919871 * (-1.7076703227012184 + (0.5208144092695798 * x_0))) - (-5.310460704895986 + (-1.3466406397786694 * (-1.7076703227012184 + (0.5208144092695798 * x_0))))))) - (3.2361521970391482 * (-1.7076703227012184 + (0.5208144092695798 * x_0)))))
210_cloud,ok,5,256,4,BFGS,0.9071399909442379,0.3267249252851071,85,97.17,,0.0,(1.0842805722325781 + ((((0.05632658838593027 * (-1.0570827394885711 + (0.7017329636726495 * x_2))) - (0.7798051991379469 + (1.1692800951137374 * (-1.0570827394885711 + (0.7017329636726495 * x_2))))) - (-0.4004238488242947 * (-1.3542915032506988 + (1.1265769290074164 * x_3)))) - (((0.8829801481334589 * sin((1.8932101073422736 + (1.1296430453619255 * ((-1.3542915032506988 + (1.1265769290074164 * x_3)) * sin((1.6063383666068929 + (1.323497917259032 * (-1.3542915032506988 + (1.1265769290074164 * x_3)))))))))) - ((0.9170701462514084 * (-1.0570827394885711 + (0.7017329636726495 * x_2))) - ((1.4879643479374423 * (-1.0570827394885711 + (0.7017329636726495 * x_2))) - (1.587624206787993 * (-1.0570827394885711 + (0.7017329636726495 * x_2)))))) - (1.6682952599714789 + (0.5642595771273662 * (-1.0570827394885711 + (0.7017329636726495 * x_2)))))))
215_2dplanes,ok,10,256,4,BFGS,0.8949617363988907,1.5079368583573196,135,262.37,,0.0,(0.8260632686755858 + ((((12.63614095864137 * (((-0.0525124509121406 * (0.07603639459945774 + (1.1697906861455036 * x_4))) - (((4.351188720977147 * (0.02000400120040014 + (1.000200060020007 * x_0))) - (-0.0969910643198475 * (-0.03114373299321498 + (1.2457493197285991 * x_6)))) - ((0.24628433166353259 * (0.02000400120040014 + (1.000200060020007 * x_0))) - (3.5035863865948453 + (0.221896850322155 * (0.047524845652175754 + (1.1881211413043937 * x_5))))))) * (((0.31118440446539375 * (0.02000400120040014 + (1.000200060020007 * x_0))) - (0.3428531465729976 + (-2.3898837103913584 * (-0.03138824102871723 + (1.2555296411486891 * x_1))))) - (((-3.0427875450188377 * (0.07603639459945774 + (1.1697906861455036 * x_4))) - (0.6842857024119668 * (-0.03138824102871723 + (1.2555296411486891 * x_1)))) - ((-3.022012435190156 * (0.07603639459945774 + (1.1697906861455036 * x_4))) - (3.0946477824358887 * (-0.03138824102871723 + (1.2555296411486891 * x_1)))))))) - (0.4423461855675024 * (-0.03138824102871723 + (1.2555296411486891 * x_1)))) - (3.2016232170116155 * (-0.03138824102871723 + (1.2555296411486891 * x_1)))) - (((-1.9362093350631229 * (0.07603639459945774 + (1.1697906861455036 * x_4))) - (7.58078576044247 * (-0.03138824102871723 + (1.2555296411486891 * x_1)))) - (-3.574591733779645 * (-0.03138824102871723 + (1.2555296411486891 * x_1))))))
218_house_8L,ok,8,256,4,BFGS,0.5200872537631883,28076.246972717272,122,288.67,,0.0,(198.7847594269674 + ((((9.462503879731464 * ((18.899774139242282 + (2.87327892849426 * (-0.4354479563349125 + (54.54681096758018 * x_1)))))**3) - ((24.816837652043034 * (-0.2735558448495786 + (0.00011731984031014947 * x_0))) - (-135.4124710377215 * (-0.4354479563349125 + (54.54681096758018 * x_1))))) - (2.621151015934384 * ((9.670008209514467 * (-8.051727895827435 + (16.731591247493967 * x_2))) - (45.63919008727365 * (((-11.84143875534032 * (-0.4354479563349125 + (54.54681096758018 * x_1))) - (((1.9528302682793077 * (-0.2735558448495786 + (0.00011731984031014947 * x_0))) - (11.83442535766909 * exp(((-3.8256345379021646 * (-0.2735558448495786 + (0.00011731984031014947 * x_0))) - (3.1155419848467396 * (-0.4354479563349125 + (54.54681096758018 * x_1))))))) - (29.175660780340948 * (sin((11.416000467399577 + (1.3993786228686282 * (-0.4354479563349125 + (54.54681096758018 * x_1))))) * ((1.8554562246993012 * (-8.051727895827435 + (16.731591247493967 * x_2))) - (0.5247371558036713 * (-0.4354479563349125 + (54.54681096758018 * x_1)))))))) * (4.109231389493216 * (-0.4354479563349125 + (54.54681096758018 * x_1)))))))) - (1.6564170271748173 * (-0.4354479563349125 + (54.54681096758018 * x_1)))))
225_puma8NH,ok,8,256,4,BFGS,0.697135456625404,3.095226134621634,119,206.61,,0.0,(-4.593482727827045 + ((5.035481674557985 * sin(((1.3753543747177925 * (-0.06585661692848528 + (0.8959411617355382 * x_2))) - (-1.035811810212799 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))))) - (((-2.208064612152917 * sin((2.9577870227951273 + (-1.3296112879838642 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))))) - (((9.769148842185182 * sin((2.407496120292241 + (0.7482940277502599 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))))) - ((4.711062836932321 * sin((3.1732446390509175 + (0.5188750054412847 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))))) - (1.929213581557284 * (-0.07710723083161697 + (0.9234518833549156 * x_1))))) - (1.080262997019167 * (-0.07710723083161697 + (0.9234518833549156 * x_1))))) - (0.24556496926571802 * (((-0.6125795384114552 * (-0.01549372006853783 + (0.9102782276193362 * x_0))) - (0.8005023457955791 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))) - (((-1.8723799714231335 * (-0.022023529833178766 + (0.8877592340102415 * x_4))) - (2.026662568973789 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))) - (4.840616094977051 + (3.4622413313591025 * (-0.07710723083161697 + (0.9234518833549156 * x_1))))))))))
228_elusage,ok,2,256,4,BFGS,0.8686579908758638,8.621711849749953,81,111.45,,0.0,(35.19922109172846 + (((0.24323860612743387 * ((-1.588178110693536 + (0.281773535768208 * x_1)) * (((2.2960046103946965 * (-3.494368107086116 + (0.06492913712491094 * x_0))) - (21.301795115225502 * sin((0.9187141847867022 + (3.618326364671092 * (-3.494368107086116 + (0.06492913712491094 * x_0))))))) - (-1.4660435060019443 * (-1.588178110693536 + (0.281773535768208 * x_1)))))) - (((1.0060277170930458 * ((-1.588178110693536 + (0.281773535768208 * x_1)) * (0.6261827417508599 + (0.46988780991427026 * (-3.494368107086116 + (0.06492913712491094 * x_0)))))) - (-1.588178110693536 + (0.281773535768208 * x_1))) - ((0.5376613139557622 + (-2.6519154137624934 * (-3.494368107086116 + (0.06492913712491094 * x_0)))))**2)) - (17.303845310938726 * (-3.494368107086116 + (0.06492913712491094 * x_0)))))
229_pwLinear,ok,10,64,2,BFGS,0.8030982604175739,1.9806180527392645,109,127.16,,0.0,(-3.104273274399664 + (((0.7381445658124441 * (0.024625761678892605 + (1.2312880839446303 * x_6))) - ((-2.7563782966418637 * (0.07877919836271194 + (1.2119876671186451 * x_9))) - ((1.0578118826309422 * (-0.12885860791431716 + (1.227224837279211 * x_5))) - (((-1.6716915642664734 * (-0.0708881205008336 + (1.2888749181969743 * x_4))) - (-0.7271077014413577 * ((((0.38893560623124557 * (0.07877919836271194 + (1.2119876671186451 * x_9))) - (((0.6049708002861391 * (-0.0708881205008336 + (1.2888749181969743 * x_4))) - (0.013088047666127962 * (-0.07017213284715496 + (1.0024590406736422 * x_0)))) - (3.7835890403203063 + (1.4416339878182642 * (-0.07017213284715496 + (1.0024590406736422 * x_0)))))) - (-1.253691426717769 * (0.1308442961026054 + (1.2461361533581465 * x_1)))) * (-0.07017213284715496 + (1.0024590406736422 * x_0))))) - (3.877690348231427 + (2.01138702330167 * (0.1308442961026054 + (1.2461361533581465 * x_1)))))))) - ((2.5132921766851393 * (0.07877919836271194 + (1.2119876671186451 * x_9))) - (-0.9268668692095527 * (0.1308442961026054 + (1.2461361533581465 * x_1))))))
230_machine_cpu,ok,6,32,1,BFGS,0.9473917693111424,37.44547770242132,96,12.22,,0.0,(125.61694656619136 + ((((-11.419529754626929 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))) - (-38.86889776379725 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2)))) - (26.240949547569745 + ((-0.6323138508124196 + (0.02430107036173788 * x_3)) * (((-49.240279042511396 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))) - (((-7.919210757053268 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))) - (21.52810502632603 * (-0.7539783429454673 + (0.00025457276565311854 * x_1)))) - ((-0.8474871698627042 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))) - ((550.2357934921009 * abs((-0.086655687578062 + (0.0970360499374388 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2)))))) - (1.861896780593379 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))))))) - (-18.77890517606979 + (6.530402217614665 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2)))))))) - (-61.0738605288968 * (-0.7539783429454673 + (0.00025457276565311854 * x_1)))))
344_mv,ok,10,128,3,BFGS,0.7057074608174408,5.197486100130177,131,167.33,,0.0,(2.7473065455892733 + ((3.127715360718957 * (0.9175113942281458 + (0.09481017314613248 * x_5))) - ((23.743361059720257 * ((0.9175113942281458 + (0.09481017314613248 * x_5)) * sin((0.5699322167741423 + (0.12182995256335405 * (0.9175113942281458 + (0.09481017314613248 * x_5))))))) - (((40.56815768942384 * sin((-0.1322934343155407 + (0.44261056033393964 * (0.9175113942281458 + (0.09481017314613248 * x_5)))))) - ((((1.33203088522931 * (((0.07176828705486599 + (1.6917112741967857 * x_4)) * (0.9175113942281458 + (0.09481017314613248 * x_5))) * ((1.069314404520362 * (-0.08262425328176871 + (0.3485338209019501 * x_0))) - (1.8532481844962412 * (0.9175113942281458 + (0.09481017314613248 * x_5)))))) - ((2.360073303053073 * (-0.08262425328176871 + (0.3485338209019501 * x_0))) - (-1.6070301165881968 * (0.9175113942281458 + (0.09481017314613248 * x_5))))) - (((2.7092278667652776 * (-0.08262425328176871 + (0.3485338209019501 * x_0))) - (-1.9012390477869014 + (0.9864347861908116 * (0.9175113942281458 + (0.09481017314613248 * x_5))))) - (2.240942190390009 * (-0.08262425328176871 + (0.3485338209019501 * x_0))))) - (-5.244202099389447 + (0.4324396404902552 * (0.9175113942281458 + (0.09481017314613248 * x_5)))))) - (1.9493391372713562 * (0.9175113942281458 + (0.09481017314613248 * x_5)))))))
485_analcatdata_vehicle,ok,4,128,3,BFGS,0.7635600051807918,136.8126720389488,129,154.85,,0.0,(-54.090271199809166 + (((33.548589949560636 * (-1.0 + (2.0 * x_2))) - ((34.30738681495387 * (((-1.0 + (2.0 * x_2)) * sin((-0.828106517165125 + (0.7773041975903423 * (-1.4638501094227998 + (0.5855400437691199 * x_3)))))) * ((-2.921954268293529 + (0.3604270469270878 * (-1.0 + (2.0 * x_1)))))**2)) - (((11.626622198481265 * ((-1.0 + (2.0 * x_2)) * (-1.0 + (2.0 * x_1)))) - ((1.454442093094972 * (-1.0 + (2.0 * x_2))) - (((4.378724327902775 * (-1.0 + (2.0 * x_0))) - (51.19885787108487 * ((4.397430527207312 + (0.5491613206281123 * (-1.0 + (2.0 * x_1)))))**2)) - (2.5047264621965386 * (-1.0 + (2.0 * x_1)))))) - ((-34.57834713751936 * (-1.0 + (2.0 * x_0))) - (-0.3940504567425622 + (1.222736827259709 * (-1.0 + (2.0 * x_2)))))))) * ((0.18854618813102808 * (-1.0 + (2.0 * x_0))) - (4.1985127291297175 * sin((3.0455085591048316 + (0.010435982866904565 * (-1.0 + (2.0 * x_1)))))))))
519_vinnie,ok,2,256,4,BFGS,0.7523324186567034,1.5063304130351833,52,130.98,,0.0,(6.177919109730066 + (((0.16985193475891924 * sin((-1.7618359424450456 + (-2.321409438918785 * (-128.04990782468957 + (1.4940774496784266 * x_0)))))) - (-1.6418985293726092 * (-3.050344651934337 + (0.22536717044213794 * x_1)))) - ((0.5357384733913817 * sin(((-1.0110772271239838 * (-128.04990782468957 + (1.4940774496784266 * x_0))) - (4.990524641290731 * sin((2.8325851634742394 + (2.8464560416769773 * (-3.050344651934337 + (0.22536717044213794 * x_1))))))))) - (-3.050344651934337 + (0.22536717044213794 * x_1)))))
