dataset,status,n_features,beam_size,attempt,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
192_vineyard,ok,2,256,4,BFGS,0.7849196094193422,2.018301825946122,110,172.67,,0.01,(17.60713357068694 + ((((3.873056309468799 * (-1.7076703227012184 + (0.5208144092695798 * x_0))) - (((0.48940302098251864 * (-1.7076703227012184 + (0.5208144092695798 * x_0))) - (1.4200076002677608 * (-1.7076703227012184 + (0.5208144092695798 * x_0)))) - (25.198240804248115 * sin((2.5544348175279223 + (1.0616751653867773 * (-1.7076703227012184 + (0.5208144092695798 * x_0)))))))) - (((15.54265081083944 * sin((2.4821117416573397 + (1.3325931119781282 * (sin((1.468780880809537 + (0.41017413624629007 * (-4.169458226011473 + (0.431896071220312 * x_1))))) * (-1.7076703227012184 + (0.5208144092695798 * x_0))))))) - (-1.7076703227012184 + (0.5208144092695798 * x_0))) - (((-2.565432677202513 * (-1.7076703227012184 + (0.5208144092695798 * x_0))) - (2.9399793022142653 + (0.023337254197709698 * (-1.7076703227012184 + (0.5208144092695798 * x_0))))) - (-1.9556459843375 * (-1.7076703227012184 + (0.5208144092695798 * x_0)))))) - ((-1.9423657570442092 * (-1.7076703227012184 + (0.5208144092695798 * x_0))) - (1.9489368021696514 * (-1.7076703227012184 + (0.5208144092695798 * x_0))))))
210_cloud,ok,5,256,4,BFGS,0.9046392293867328,0.33109512206724256,108,119.93,,0.01,(14.387087512083323 + ((((((((((-3.289118840707118 * (-1.0570827394885711 + (0.7017329636726495 * x_2))) - (27.989659848810017 * (-1.0570827394885711 + (0.7017329636726495 * x_2)))) - (0.33013377416851597 * ((-1.3542915032506988 + (1.1265769290074164 * x_3)) * sin((4.079394260526648 + (2.808764014340933 * (-1.3542915032506988 + (1.1265769290074164 * x_3)))))))) - (-1.0570827394885711 + (0.7017329636726495 * x_2))) - (13.249865465569462 + (-12.835893616697986 * (-1.0570827394885711 + (0.7017329636726495 * x_2))))) - (-25.31901847729714 * (-1.0570827394885711 + (0.7017329636726495 * x_2)))) - (0.0004408155810074991 * ((-1.0 + (2.0 * x_0)) * (-8.231899711718174 + (48.07881329486392 * (-1.3542915032506988 + (1.1265769290074164 * x_3))))))) - (-1.0570827394885711 + (0.7017329636726495 * x_2))) - ((-8.77978723642498 * (-1.0570827394885711 + (0.7017329636726495 * x_2))) - (-13.1951747517696 * (-1.0570827394885711 + (0.7017329636726495 * x_2))))) - (-0.7089172868271574 * (-1.3542915032506988 + (1.1265769290074164 * x_3)))))
215_2dplanes,ok,10,32,1,BFGS,0.880396760715544,1.6090919454010366,133,390.07,,0.01,(3.856749109479572 + ((-0.13064439394218424 * ((((((-2.9542262041134775 * (0.07603639459945774 + (1.1697906861455036 * x_4))) - ((9.44531634417292 * (0.02000400120040014 + (1.000200060020007 * x_0))) - (-5.434722580201706 + (2.4695042724185674 * (0.07603639459945774 + (1.1697906861455036 * x_4)))))) - (2.4431994721308143 * (0.047524845652175754 + (1.1881211413043937 * x_5)))) - (((-0.2729853834057099 * (0.07603639459945774 + (1.1697906861455036 * x_4))) - (1.6634537690450184 * (0.02500781616401777 + (1.2503908082008883 * x_9)))) - ((-4.71357133178638 * (0.02000400120040014 + (1.000200060020007 * x_0))) - (1.6908577256432427 * (0.02500781616401777 + (1.2503908082008883 * x_9)))))) - (1.769973131609433 * (-0.03138824102871723 + (1.2555296411486891 * x_1)))) * ((((4.022033183977644 * (0.07603639459945774 + (1.1697906861455036 * x_4))) - (4.667495518992727 * (0.07603639459945774 + (1.1697906861455036 * x_4)))) - (-0.26589546237460104 * (-0.03138824102871723 + (1.2555296411486891 * x_1)))) - ((3.251936835305261 * (0.02000400120040014 + (1.000200060020007 * x_0))) - (2.6365584095675505 + (0.687577409610721 * (-0.03138824102871723 + (1.2555296411486891 * x_1)))))))) - ((-1.6307936020787288 * (0.07603639459945774 + (1.1697906861455036 * x_4))) - (0.02000400120040014 + (1.000200060020007 * x_0)))))
218_house_8L,ok,8,256,4,BFGS,0.48732681462724725,29018.71739956411,109,332.89,,0.01,(-45.3125672791075 + ((196.86429973615918 * ((6.608697738258979 + (2.4966045391323615 * (-0.4354479563349125 + (54.54681096758018 * x_1)))))**3) - ((20.415029998347663 * (-7.96909359589554 + (11.183243963289556 * x_3))) - ((8.319931636028276 * (((2.654368229533995 * (-8.051727895827435 + (16.731591247493967 * x_2))) - (11.299409586436255 * (-0.4354479563349125 + (54.54681096758018 * x_1)))) * ((25.21880525780179 * exp((2.98416053224029 + (0.31820052277849087 * (-0.4354479563349125 + (54.54681096758018 * x_1)))))) - ((4.214806346894834 * (-0.4354479563349125 + (54.54681096758018 * x_1))) - ((11.074518525720926 * (-0.2735558448495786 + (0.00011731984031014947 * x_0))) - (-2.468207743052477 * (-0.4354479563349125 + (54.54681096758018 * x_1)))))))) - (10.475841555500729 * exp(((14.259382611547885 * sin((9.339082987059406 + (1.273559728938515 * (-0.4354479563349125 + (54.54681096758018 * x_1)))))) - ((-1.5609695494876812 * (-0.2735558448495786 + (0.00011731984031014947 * x_0))) - (0.9362317752717431 * (-0.4354479563349125 + (54.54681096758018 * x_1)))))))))))
225_puma8NH,ok,8,64,2,BFGS,0.6970194364772653,3.0958189313316287,145,289.31,,0.01,(6.447570388340056 + (((1.4931947802599783 * (-0.06585661692848528 + (0.8959411617355382 * x_2))) - ((((((2.276183235291052 * (-0.06585661692848528 + (0.8959411617355382 * x_2))) - ((0.42859530930580614 * (-0.022023529833178766 + (0.8877592340102415 * x_4))) - (16.66902873683445 * sin((0.8307662877137989 + (1.1918939410611236 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))))))) - (-0.07710723083161697 + (0.9234518833549156 * x_1))) - ((11.827908927139141 * sin((0.986094801642071 + (1.5073498805073164 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))))) - (((-0.5868685937502081 * (-0.06585661692848528 + (0.8959411617355382 * x_2))) - (1.0158059667334647 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))) - (2.4666622097647455 * sin((1.1987090951286201 + (1.0117615048493964 * ((-0.07710723083161697 + (0.9234518833549156 * x_1)) * (-0.07710723083161697 + (0.9234518833549156 * x_1)))))))))) - (1.702997035773389 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))) - ((7.685931072288415 * sin(((1.0983702427781328 * (-0.06585661692848528 + (0.8959411617355382 * x_2))) - (-0.8306096814493189 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))))) - ((1.7928467260029755 * (-0.06585661692848528 + (0.8959411617355382 * x_2))) - (-0.2580891337340616 * (-0.01549372006853783 + (0.9102782276193362 * x_0))))))) - (2.7412169197258773 + (-0.08823746590319555 * (-0.07710723083161697 + (0.9234518833549156 * x_1))))))
228_elusage,ok,2,128,3,BFGS,0.8763287569273279,8.366157559444922,63,158.70,,0.01,(28.210765746839016 + (((4.299553742402223 * ((-1.3970740367472616 + (1.256030547007759 * (-3.494368107086116 + (0.06492913712491094 * x_0)))))**2) - (-15.864860386420116 * (-3.494368107086116 + (0.06492913712491094 * x_0)))) - ((21.021113583385073 * (-3.494368107086116 + (0.06492913712491094 * x_0))) - (-5.409710312062009 * (((-0.08464835856298344 * ((-1.588178110693536 + (0.281773535768208 * x_1)) * (-1.588178110693536 + (0.281773535768208 * x_1)))) - sin((7.04077420310945 + (6.527438200621493 * (-3.494368107086116 + (0.06492913712491094 * x_0)))))) * (-1.588178110693536 + (0.281773535768208 * x_1)))))))
229_pwLinear,ok,10,256,4,BFGS,0.8080802958841454,1.9554005786816124,139,565.23,,0.01,(-1.4907853791171322 + ((-1.4401907714347573 * (0.07877919836271194 + (1.2119876671186451 * x_9))) - (1.6695239596197178 * (((((1.4205033117828467 * (-0.0708881205008336 + (1.2888749181969743 * x_4))) - ((1.23583460905424 * (-0.0708881205008336 + (1.2888749181969743 * x_4))) - (0.14053635545751342 * (0.07877919836271194 + (1.2119876671186451 * x_9))))) - (-0.07017213284715496 + (1.0024590406736422 * x_0))) - (-0.7971985259851961 + (-0.02669211961197278 * (0.1308442961026054 + (1.2461361533581465 * x_1))))) * ((((-0.3698432460948813 * (0.07877919836271194 + (1.2119876671186451 * x_9))) - ((-0.019575149134978737 * ((-0.0708881205008336 + (1.2888749181969743 * x_4)) * (0.1308442961026054 + (1.2461361533581465 * x_1)))) - ((0.906167622474868 * (-0.07017213284715496 + (1.0024590406736422 * x_0))) - (4.176405811605935 + (3.400891638692121 * (0.1308442961026054 + (1.2461361533581465 * x_1))))))) - (((4.519271291816922 * (0.1308442961026054 + (1.2461361533581465 * x_1))) - ((-3.556459133726518 * (-0.07017213284715496 + (1.0024590406736422 * x_0))) - (-1.0464045995575586 * (0.1308442961026054 + (1.2461361533581465 * x_1))))) - (6.800916259409981 * (0.1308442961026054 + (1.2461361533581465 * x_1))))) - ((0.6138197978057978 * (0.13630961003872036 + (1.1853009568584378 * x_2))) - (-0.6312134792159412 * (0.1308442961026054 + (1.2461361533581465 * x_1)))))))))
230_machine_cpu,ok,6,32,1,BFGS,0.923647097018462,45.11129602378823,130,17.67,,0.01,(-68.5398165348522 + ((0.030502704419034396 * (((((0.5966241677606783 * (-0.7692023071461158 + (0.003791788953692772 * x_0))) - (-5.102833892446248 + (-13.408234172629486 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))))) - (2.286805933016308 * (-0.6323138508124196 + (0.02430107036173788 * x_3)))) - (((-16.213166360620438 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))) - ((137.29020873793866 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))) - (15.135746297763358 + (-0.5483666675681835 * ((-1.0157486231470525 + (8.41758769093056e-05 * x_2)) * (-0.7539783429454673 + (0.00025457276565311854 * x_1))))))) - (((-11.68572126367452 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))) - (161.55346927048743 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2)))) - ((-1.7344614893816792 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))) - (-2.804911569202023 * (-0.7539783429454673 + (0.00025457276565311854 * x_1))))))) * (((-1.5461415617797136 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))) - (41.8959052531614 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2)))) - (19.24994900566336 * abs((23.90260337491216 + (7.633799583599075 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))))))))) - (94.60029810422408 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2)))))
344_mv,ok,10,128,3,BFGS,0.7012687568524626,5.236535276666113,128,256.37,,0.01,(-6.224455535432242 + ((0.4936797384927458 * (((8.380316508726407 * (-0.08262425328176871 + (0.3485338209019501 * x_0))) - (0.1480382255401271 * ((0.9175113942281458 + (0.09481017314613248 * x_5)) * (((0.9175113942281458 + (0.09481017314613248 * x_5)) * (((0.07176828705486599 + (1.6917112741967857 * x_4)) * (0.9175113942281458 + (0.09481017314613248 * x_5))) * (((-0.25186173771267 * (-0.08262425328176871 + (0.3485338209019501 * x_0))) - (-14.161303229650784 + (4.696283274866194 * (0.9175113942281458 + (0.09481017314613248 * x_5))))) - (0.9175113942281458 + (0.09481017314613248 * x_5))))) - sin((-5.5672301985929264 + (8.874461867896622 * (0.9175113942281458 + (0.09481017314613248 * x_5))))))))) + ((17.263121850037628 * (0.9175113942281458 + (0.09481017314613248 * x_5))) - ((5.534647087614368 * (-0.08262425328176871 + (0.3485338209019501 * x_0))) - (0.5299109671900216 + (-3.728912990565635 * ((0.9175113942281458 + (0.09481017314613248 * x_5)) * (0.9175113942281458 + (0.09481017314613248 * x_5))))))))) - ((1.9785124588146097 * (0.9175113942281458 + (0.09481017314613248 * x_5))) - ((0.5903205590921545 * (-0.08262425328176871 + (0.3485338209019501 * x_0))) - (-0.931011480544738 * (-0.08262425328176871 + (0.3485338209019501 * x_0)))))))
485_analcatdata_vehicle,ok,4,32,1,BFGS,0.7514815784573758,140.26365375097802,117,216.28,,0.01,(106.18281916720485 + ((13.49590120859136 * (-1.0 + (2.0 * x_0))) - (12.2442873573035 * (((20.7619484193529 * ((-0.11720012234401525 + (0.7630423734557499 * ((-1.0 + (2.0 * x_2)) * sin((1.029868638297756 + (1.1547558617581422 * (-1.0 + (2.0 * x_1)))))))))**2) - ((0.36174922685776045 * (-1.0 + (2.0 * x_2))) - ((1.8140563962561234 * (-1.0 + (2.0 * x_0))) - (17.258696719326593 * sin((1.1286874057109024 + (0.7692881222497812 * (-1.0 + (2.0 * x_1))))))))) * ((0.8179090332274069 * (-1.0 + (2.0 * x_2))) - ((0.9921804195764847 * (-1.0 + (2.0 * x_2))) - ((-0.21529737826003142 * (-1.0 + (2.0 * x_2))) - ((1.4133098600547398 * (-1.0 + (2.0 * x_2))) - ((14.553419881563883 * sin((2.953925021542165 + (0.1372720796107804 * (-1.0 + (2.0 * x_0)))))) - (-0.6662414188505159 * (-1.0 + (2.0 * x_1))))))))))))
519_vinnie,ok,2,256,4,BFGS,0.7473298232856938,1.5214674137114432,69,232.61,,0.01,(3.9078057241324213 + ((7.475457917499167 * sin((0.4485378276583025 + (0.43813304962508925 * (-3.050344651934337 + (0.22536717044213794 * x_1)))))) - sin((2.18427456917291 + (1.1074198910724244 * ((0.8749043449095804 * sin((2.1875101271879966 + (1.9517479530932365 * (sin((1.255233531109988 + (1.3625123394293506 * (-3.050344651934337 + (0.22536717044213794 * x_1))))) - ((1.8431811922310333 * (-3.050344651934337 + (0.22536717044213794 * x_1))) - ((-0.21602034735507303 * (-3.050344651934337 + (0.22536717044213794 * x_1))) - (-0.36811782530632176 * (-3.050344651934337 + (0.22536717044213794 * x_1)))))))))) - (0.9525033064251791 * (-3.050344651934337 + (0.22536717044213794 * x_1)))))))))
