dataset,status,n_features,beam_size,attempt,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
192_vineyard,ok,2,256,4,BFGS,0.772273005710756,2.076791807353273,54,149.25,,0.0,(19.68976669521072 + ((170.19807766573942 * (((111.53184762183031 * (-1.7076703227012184 + (0.5208144092695798 * x_0))) + (-0.01875565695985642 * (-1.7076703227012184 + (0.5208144092695798 * x_0)))) * (((-0.0027151362151726782 * (-4.169458226011473 + (0.431896071220312 * x_1))) + (1.1947826206314085 * ((0.10070883875440062 + (-0.005257861962828216 * (-1.7076703227012184 + (0.5208144092695798 * x_0)))))**2)))**2)) + (-30.76447293161847 * ((0.040591026335494 + (0.002990740890442282 * (-1.7076703227012184 + (0.5208144092695798 * x_0)))))**2)))
210_cloud,ok,5,256,4,BFGS,0.8857229555426136,0.362449417677554,38,641.82,,0.0,(-0.21160102664298283 + ((((0.6712117437159618 * (-1.0570827394885711 + (0.7017329636726495 * x_2))) + (305.00202816681224 * tan((50.27019581984043 + (0.0351236942705638 * (-1.3542915032506988 + (1.1265769290074164 * x_3))))))) + (-0.22671201380091127 * (-1.349156164026494 + (0.6152466562861073 * x_4)))) + (-10.083065500313971 * (-1.3542915032506988 + (1.1265769290074164 * x_3)))))
215_2dplanes,ok,10,256,4,BFGS,0.7484126964409974,2.3337468788062044,149,228.52,,0.0,(-39.29547593198352 + ((((0.38542714414100476 * (-0.16290204253291504 + (1.2066817965401115 * x_3))) + ((1.8246251398722564 * abs((21.564153765138983 + (0.4418899534586368 * (0.07603639459945774 + (1.1697906861455036 * x_4)))))) + ((1.1546575927726135 * (-0.03138824102871723 + (1.2555296411486891 * x_1))) + (0.3573213764966928 * (0.047524845652175754 + (1.1881211413043937 * x_5)))))) + ((0.6740285341182353 * (-0.030001500112509377 + (1.200060004500375 * x_7))) + (-0.0891315066271581 * (abs((0.11607947577892981 + (-0.14552860905766482 * (0.07603639459945774 + (1.1697906861455036 * x_4))))) * (((((0.44525992677863924 * inv(((0.2407502827779902 * (0.02000400120040014 + (1.000200060020007 * x_0))) + (1.7887493256415756 * ((0.02000400120040014 + (1.000200060020007 * x_0)) * (1.020832230103366 * (-0.030001500112509377 + (1.200060004500375 * x_7)))))))) + (-207.63875288461816 * (0.02000400120040014 + (1.000200060020007 * x_0)))) + ((-7.22999144715736 * (-0.0 + (1.2038585308576921 * x_2))) + (-0.030001500112509377 + (1.200060004500375 * x_7)))) + (-0.3878691354753515 * (0.047524845652175754 + (1.1881211413043937 * x_5)))) + abs((0.0783301232883828 + (21.531826212601427 * (-0.0 + (1.2038585308576921 * x_2)))))))))) + ((0.08783452241075457 * ((0.02500781616401777 + (1.2503908082008883 * x_9)) * (-0.08057455696049687 + (1.2396085686230287 * x_8)))) + (0.29448363007871037 * (-0.03114373299321498 + (1.2457493197285991 * x_6))))))
218_house_8L,ok,8,256,4,BFGS,0.5212735341467443,28041.525131141447,85,426.55,,0.0,(50.775140614633386 + (((89.17276783434119 * (46.378909863082015 * ((4.908656129132414 + (0.025766597030810016 * (-0.3762519483828514 + (8.305362235129161 * x_4)))))**2)) + ((114.58347316227434 * (((4.329505356276357 * (-8.745399041277315 + (1.4579020752294582 * x_6))) + (0.7612259518682518 * ((0.112501455776438 + (1.1962764611108265 * (-8.745399041277315 + (1.4579020752294582 * x_6)))))**2)))**2) + ((2.1129834369718115 * ((67.28761689918474 + (40.68047411556722 * (-8.051727895827435 + (16.731591247493967 * x_2)))))**2) + (0.08045126057099874 * ((-0.2735558448495786 + (0.00011731984031014947 * x_0)) * ((79.55113893186896 + (-0.015488042575806785 * (-1.5037336233963396 + (3.0832213967881748 * x_7)))))**2))))) + (-30.971732142013693 * ((44.695026038388036 + (-13.810490465640228 * (-0.4354479563349125 + (54.54681096758018 * x_1)))))**2)))
225_puma8NH,ok,8,128,3,BFGS,0.364897108411929,4.482189482693627,118,652.86,,0.0,(5.89215045118581 + ((-6.7722137343923805 * (-0.09681685113891113 + (2.9689157921727203 * x_6))) + ((-2.642499849662551 * abs((-0.8265571362641628 + (1.8157911546692462 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))))) + ((((1.0252876971097167 * (-0.07572364437013104 + (0.9138359759094098 * x_3))) + (1310.3212466248528 * ((((340.82166671880145 * (-0.09681685113891113 + (2.9689157921727203 * x_6))) + (4.400859249618652 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))) + (1.8293913803416837 * ((abs((2.546163199250304 + (-12.870211468595464 * (-0.031097369547192274 + (0.9193982774372316 * x_5))))) * (-0.09681685113891113 + (2.9689157921727203 * x_6))) * (-0.07572364437013104 + (0.9138359759094098 * x_3))))) * (1.618779709015168e-05 * abs((0.7175929737061217 + (0.09892622778543086 * (-0.07572364437013104 + (0.9138359759094098 * x_3))))))))) + ((0.07308364789238164 * abs((-19.59863527130328 + (6.352964341040863 * (-0.01549372006853783 + (0.9102782276193362 * x_0)))))) + (-0.061516868228111476 * abs((-5.76129986026336 + (17.02919612861524 * (-0.09681685113891113 + (2.9689157921727203 * x_6)))))))) + (-0.09681685113891113 + (2.9689157921727203 * x_6))))))
228_elusage,ok,2,256,4,BFGS,0.8517312857403759,9.16044216419675,96,184.38,,0.0,(0.2772107830122308 + (((0.4146234421822286 * (((0.3125072727906979 * abs((19.717633805486187 + (-83.27327993163277 * (-3.494368107086116 + (0.06492913712491094 * x_0)))))) + (0.15559066436498992 * (-1.588178110693536 + (0.281773535768208 * x_1)))) * (0.0035408426389598544 * ((14.099204475931984 + (2.1787410009145356 * (-1.588178110693536 + (0.281773535768208 * x_1)))))**2))) + ((-8.266330080730484 + (0.648494165082639 * (-3.494368107086116 + (0.06492913712491094 * x_0)))))**2) + ((-0.0687486594567065 * abs((506.9642726421632 + (99.26325029079533 * (-3.494368107086116 + (0.06492913712491094 * x_0)))))) + (0.6131157644228753 * (((0.7728404497064303 * (-1.588178110693536 + (0.281773535768208 * x_1))) + (-0.7426202251820588 * (((1.2269956524673065 * (-3.494368107086116 + (0.06492913712491094 * x_0))) + (-0.0030302046876310145 * abs((-23.74489488175894 + (50.437477324094914 * (-3.494368107086116 + (0.06492913712491094 * x_0))))))))**2)))**2))))
229_pwLinear,ok,10,64,2,BFGS,0.7529337590077717,2.218618655640455,119,218.48,,0.0,(174.48273043900053 + (((-58.24849592915383 * abs((2.898408849825577 + (-0.03028321673186779 * (-0.0708881205008336 + (1.2888749181969743 * x_4)))))) + (((-0.01715813420887652 * (0.024625761678892605 + (1.2312880839446303 * x_6))) + (0.024625761678892605 + (1.2312880839446303 * x_6))) + ((-0.11475061028615754 * abs((2.692127050343535 + (2.3107276049600785 * (0.07877919836271194 + (1.2119876671186451 * x_9)))))) + ((((-0.09486561135895644 * (0.024260699053001707 + (1.2130349526500854 * x_3))) + ((0.019652414629608428 * (0.07877919836271194 + (1.2119876671186451 * x_9))) + ((-62.30027215124335 * inv((((0.5020570461919776 * abs((23.25083030559602 + (1.9743948539536889 * (0.024260699053001707 + (1.2130349526500854 * x_3)))))) + (0.45281423432504864 * (0.07877919836271194 + (1.2119876671186451 * x_9)))) + (0.13630961003872036 + (1.1853009568584378 * x_2))))) + (0.7266169080108846 * (-0.07017213284715496 + (1.0024590406736422 * x_0)))))) + (1.1497087801503776 * (0.1308442961026054 + (1.2461361533581465 * x_1)))) + (-2.782358562506918 * (-0.07017213284715496 + (1.0024590406736422 * x_0))))))) + (1.0925023025216154 * (-0.12885860791431716 + (1.227224837279211 * x_5)))))
230_machine_cpu,ok,6,32,1,BFGS,0.90451177518721,50.448404683796284,52,27.25,,0.0,(40.33842098049415 + ((45.79032373589314 * (-0.6323138508124196 + (0.02430107036173788 * x_3))) + (1.2687013625414918 * (((-0.7212701262807779 + (0.20444119867212396 * ((-0.7692023071461158 + (0.003791788953692772 * x_0)) * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))))))**2 * ((1.522236432032715 * abs((39.65468060053733 + (43.50812480022302 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2)))))) + abs((7.048103940335615 + (12.570944983042196 * (-0.7047263654341995 + (0.14485639577270287 * x_4))))))))))
344_mv,ok,10,256,4,BFGS,0.9025370922740135,2.991048068308397,140,441.89,,0.0,(0.0022464102255266467 + (((39.20762061233815 * (0.9175113942281458 + (0.09481017314613248 * x_5))) + ((0.06299121105137728 * (-0.7257530966188903 + (2.1036321641127254 * x_6))) + ((1.5811341520878708 * (0.07176828705486599 + (1.6917112741967857 * x_4))) + (((3.1060564742174934 * (1.3389884173455886 + (0.3190495684869531 * x_3))) + ((((3.2424799083107025 * (0.9175113942281458 + (0.09481017314613248 * x_5))) + (59.42000702040674 * (1.3389884173455886 + (0.3190495684869531 * x_3)))) + ((0.06702229593535913 * (-0.7257530966188903 + (2.1036321641127254 * x_6))) + ((0.08641048402345858 * (-0.6964409092807232 + (1.5476464650682737 * x_2))) + (2.4392245620222255 * (-19.94909374672912 + (0.018109774499670123 * x_9)))))) + ((-0.05905762333722836 * exp(((-0.006859888887250219 * exp((2.4323813979978794 + (1.2611632478221155 * (-0.08262425328176871 + (0.3485338209019501 * x_0)))))) + (-16.581292543371703 * (-0.5619514869490163 + (2.341464528954235 * x_7)))))) + (133.39464020358508 * exp(((-64.52608946447009 * exp((0.05720578227797171 + (-0.04747657729727009 * (-0.7257530966188903 + (2.1036321641127254 * x_6)))))) + (-0.5619514869490163 + (2.341464528954235 * x_7)))))))) + (0.7866640775429594 * (-0.08262425328176871 + (0.3485338209019501 * x_0))))))) * (0.020670095480248063 * exp((-0.37747644919580137 + (-0.6106341661798971 * (0.9175113942281458 + (0.09481017314613248 * x_5))))))))
485_analcatdata_vehicle,ok,4,256,4,BFGS,0.6981986728257797,154.57043426534153,102,393.06,,0.0,(208.4596340936493 + (((-0.15288022207117608 * (((16.777882645365022 * (-1.4638501094227998 + (0.5855400437691199 * x_3))) + (-0.8413825158506063 * ((0.49355041069836236 + (-0.1773543490805778 * (-1.4638501094227998 + (0.5855400437691199 * x_3)))))**2)))**2) + ((-0.029435709377067534 * ((0.6978565818377576 + (292.65624595662166 * (-1.0 + (2.0 * x_2)))))**2) + ((-0.46588248753248584 * ((-45.386747980656224 + (-1.6292045019804742 * (-1.0 + (2.0 * x_2)))))**2) + (1.277174382382026 * (((0.29503059647594854 * ((-14.004987265591044 + (0.17255052183193142 * (-1.0 + (2.0 * x_0)))))**2) + ((0.3970130447059935 * (-1.0 + (2.0 * x_1))) + (0.04684812701951903 * (-1.4638501094227998 + (0.5855400437691199 * x_3))))))**2)))) + ((-0.05522556690068876 * ((-0.027312998475713997 + (105.56828070144064 * (-1.0 + (2.0 * x_1)))))**2) + (-1.0 + (2.0 * x_0)))))
519_vinnie,ok,2,64,2,BFGS,0.7415376422284305,1.5388075698280181,74,687.17,,0.0,(6.1443964417635515 + ((2.7670301572662312 * (-3.050344651934337 + (0.22536717044213794 * x_1))) + (0.05629327245129749 * tan((59.03043327808422 + (0.057906424084007674 * (tan((5.405631609502267 + (0.06072756883519955 * (-128.04990782468957 + (1.4940774496784266 * x_0))))) * (66.73048815841723 * ((tan((34.40138421840068 + (49.95430635616042 * (-128.04990782468957 + (1.4940774496784266 * x_0))))) * ((0.07032703616332478 * tan((53.96496868959969 + (0.5734514917082012 * (-128.04990782468957 + (1.4940774496784266 * x_0)))))) + (57.815748892711 * (-3.050344651934337 + (0.22536717044213794 * x_1))))) * (57.96729823350016 * tan((0.05484392223109695 + (45.64438099197263 * (-3.050344651934337 + (0.22536717044213794 * x_1)))))))))))))))
522_pm10,ok,7,256,4,BFGS,0.1368130518584948,0.8095856836989903,33,457.25,,0.0,(3.066760443650807 + ((-0.25074512859044623 * sin(((1.0055469856622656 * (-0.19671235889801858 + (0.1523720850826871 * x_1))) + (192.48403684979155 * (-0.12981253370068688 + (0.9947320404949649 * x_3)))))) + (0.0009988399638106993 * abs((4.194114233636528 + (344.2470233434419 * (-0.12981253370068688 + (0.9947320404949649 * x_3))))))))
523_analcatdata_neavote,ok,2,32,1,BFGS,0.954389450193995,0.8431513941732625,62,13.47,,0.0,(0.4962626706312222 + ((0.48509284825132515 * tan((47.42447311443687 + (47.128577620492734 * (-32.42453434284643 + (3.268602252303068 * x_1)))))) + ((46.87506204555902 * (-1.1000004629242885 + (1.0091747366277877 * x_0))) + tan((47.397615958626446 + (47.43914612906473 * (tan((0.49699817834515214 + (48.61420311539507 * inv(((0.502715662099239 * (-1.1000004629242885 + (1.0091747366277877 * x_0))) + (0.4871710709121678 * (-1.1000004629242885 + (1.0091747366277877 * x_0)))))))) * (0.4953294753160099 * tan((47.26804530134775 + (47.38732372432433 * (-1.1000004629242885 + (1.0091747366277877 * x_0)))))))))))))
529_pollen,ok,4,256,4,BFGS,0.7999463819612637,1.5119716453051386,25,603.34,,0.0,(-0.22563486847529532 + ((-6.409195818944742 * (-0.14240534481180597 + (0.1466357845322108 * x_0))) + ((-4.644092584639513 * (0.13411228300539055 + (0.09366364070564696 * x_3))) + (1.020145309249228 * (0.008717172475124766 + (0.20153683119485272 * x_1))))))
537_houses,ok,8,256,4,BFGS,0.69119995572991,55619.49837283888,36,297.39,,0.0,(-3109.6090365948276 + (((445.21236848299725 + (25.526197896458356 * (-1.2904738757872565 + (0.0029224672776394607 * x_3)))))**2 + ((-46463.036813964376 * (-1.616400063304611 + (0.0017131956155851734 * x_4))) + ((68939.45255481152 * (-1.516023044552607 + (0.4819862123055841 * x_0))) + (37709.42126998584 * (-1.5066316366506536 + (0.0007951087204436459 * x_2)))))))
547_no2,ok,7,256,4,BFGS,0.5388231578139451,0.5010664506867553,123,619.33,,0.0,(4.03918479471182 + (((0.4484848598021228 * (-6.654222247738914 + (0.9476037076783185 * x_0))) + (1.6109074764561484 * abs((0.02467158078422066 + (0.0526094832668072 * (-1.5089883784697682 + (0.0049762181060208684 * x_6))))))) - (((-0.0026378539302821637 * abs((0.2682707471640725 + (72.37187653737499 * (-1.593513108814246 + (0.5093537168700765 * x_2)))))) + (0.13055855705638547 * (-0.16485779278081106 + (0.16091536708568774 * x_1)))) + (0.0024425251134287916 * abs(((144.32073537624277 * (-1.593513108814246 + (0.5093537168700765 * x_2))) + ((0.08036506540155527 * abs((0.10529915911208955 + (43.513074126939756 * (-1.664176255098275 + (0.011106799904836887 * x_4)))))) + ((-3.974918356673276 * (-1.593513108814246 + (0.5093537168700765 * x_2))) + (((((13.864797224906386 * (-1.8397826257177994 + (0.14854926327959622 * x_5))) + (12.604642656246373 * (-1.664176255098275 + (0.011106799904836887 * x_4)))) + (-0.6149862576698103 * abs((1.2590473959401423 + (-118.93203422009572 * (-0.1634556815138494 + (0.9729504782544822 * x_3))))))) + abs((290.8425061420893 + (0.30591611254233086 * (-6.654222247738914 + (0.9476037076783185 * x_0)))))) + (0.11675254765314658 * (-1.8397826257177994 + (0.14854926327959622 * x_5))))))))))))
556_analcatdata_apnea2,ok,3,128,3,BFGS,0.019437921054476615,3034.6084416416033,33,75.11,,0.0,(1208.9411091134443 + (((0.17916826841434608 * (-1.414213562373095 + (0.7071067811865475 * x_0))) + (0.0020910038177884187 * (-1.9639610121239315 + (0.4364357804719848 * x_2)))) * ((-1869.4861570506737 * (-1.414213562373095 + (0.7071067811865475 * x_0))) + (1796.623449262549 * (-1.414213562373095 + (0.7071067811865475 * x_1))))))
557_analcatdata_apnea1,ok,3,256,4,BFGS,0.02940733442744592,3046.1013099901693,124,314.08,,0.0,(0.061642903941826394 + (((166.66926302762033 * exp((-4.397382280284241 + (-0.05463500113114558 * (-1.9639610121239315 + (0.4364357804719848 * x_2)))))) + (((-37.51799710126413 * exp((-12.122042901293085 + (0.05601454537459924 * (-1.414213562373095 + (0.7071067811865475 * x_0)))))) + (-1.414213562373095 + (0.7071067811865475 * x_0))) * (1.2133019053851601 * (-1.414213562373095 + (0.7071067811865475 * x_1))))) * (((1.8936645355904904 * (-1.9639610121239315 + (0.4364357804719848 * x_2))) + (0.9983448319898893 * exp((2.9593634201673726 + (1.515739674637512 * (-1.9639610121239315 + (0.4364357804719848 * x_2))))))) + ((-0.4000619162876651 * exp(((-0.3628283029734216 * ((-1.9639610121239315 + (0.4364357804719848 * x_2)) * exp((0.46174575951003627 + (0.3404926591049232 * (-1.414213562373095 + (0.7071067811865475 * x_1))))))) + exp((-13.213702822607544 + (0.6543706079288967 * (-1.414213562373095 + (0.7071067811865475 * x_0)))))))) + ((1.950895119220987 * exp((5.310403486468774 + (0.06658990751911895 * (-1.414213562373095 + (0.7071067811865475 * x_0)))))) + ((-0.9588265270723482 + (-1.414213562373095 + (0.7071067811865475 * x_0))) * (-98.25364860047966 * (-1.414213562373095 + (0.7071067811865475 * x_1)))))))))
561_cpu,ok,7,32,1,BFGS,0.938880548694884,38.85060039527934,45,43.22,,0.0,(0.3986029034697104 + ((8.475729235735589 * (((0.19299863048266697 * (-0.7539783429454673 + (0.00025457276565311854 * x_2))) + (30.869725443866784 * ((0.12179972186230145 + (0.060029778607409434 * (-1.0157486231470525 + (8.41758769093056e-05 * x_3)))))**2)) * (92.49674863068077 * ((-0.43770567295200935 + (0.059570258609831214 * (-0.7692023071461158 + (0.003791788953692772 * x_1)))))**2))) + (0.864006180004407 * (-1.0157486231470525 + (8.41758769093056e-05 * x_3)))))
564_fried,ok,10,256,4,BFGS,0.7785544649092289,2.318348660644706,54,166.73,,0.0,(7.226929615225586 + (((0.09841169927347693 * abs((-75.30798936939576 + (0.06443733724130962 * (-1.9240942347694134 + (3.69350448997641 * x_9)))))) + (((-0.1994189208958661 * (-1.6828104573254623 + (3.7222908179660887 * x_2))) + ((2.001616390056636 * (-1.773506662490512 + (3.508247186303262 * x_0))) + (1.917938575798997 * (-1.962363239855984 + (3.5856659102912434 * x_1))))) + (1.410504706441552 * (-1.7104407863161182 + (3.5565645061896443 * x_4))))) - (-2.847427052467335 * (-1.7072590503875993 + (3.406682733645306 * x_3)))))
