dataset,status,n_features,beam_size,attempt,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
192_vineyard,ok,2,64,2,BFGS,0.7951331630413722,1.969797291598809,125,660.88,,0.01,(27.68255586971445 + (((0.7347174065671562 * (-4.169458226011473 + (0.431896071220312 * x_1))) - (-14.657255675948782 * inv(((158.97272452928303 * (-1.7076703227012184 + (0.5208144092695798 * x_0))) - ((1.9668293369302967 * inv(((11.173846785667003 * inv(((0.7257907964772223 * inv((118.9741990555006 + (-152.15034195101828 * (-1.7076703227012184 + (0.5208144092695798 * x_0)))))) - (3.590856372416633 * (-4.169458226011473 + (0.431896071220312 * x_1)))))) - inv(((-206.45334848961625 * (-1.7076703227012184 + (0.5208144092695798 * x_0))) - (-2.0097540797575277 * (-1.7076703227012184 + (0.5208144092695798 * x_0)))))))) - (1.134156413359376 * inv((-0.3455132922855444 + (-2.8869751777733104 * (-1.7076703227012184 + (0.5208144092695798 * x_0))))))))))) + ((((-0.5053492358590947 * (-4.169458226011473 + (0.431896071220312 * x_1))) - (20.80013008476942 * inv((2.776197120357253 + (0.8606102522466617 * (-1.7076703227012184 + (0.5208144092695798 * x_0))))))) - (0.23588716130133303 * (6.083080592672982 * ((-1.7076703227012184 + (0.5208144092695798 * x_0)) * (-4.169458226011473 + (0.431896071220312 * x_1)))))) + inv((6.470368359345201 + (47.47603318030383 * (-4.169458226011473 + (0.431896071220312 * x_1))))))))
210_cloud,ok,5,128,3,BFGS,0.9213458549705249,0.3006967358955083,101,253.63,,0.01,(1.1446731063300193 + ((((0.49267593864050596 * (-1.0570827394885711 + (0.7017329636726495 * x_2))) - ((-0.0013738815543814502 * inv((0.9695906184695561 + (1.0239453092597894 * (-1.349156164026494 + (0.6152466562861073 * x_4)))))) - (0.5940007756811644 * (-1.3542915032506988 + (1.1265769290074164 * x_3))))) - (0.15893867309311224 * inv((0.6484740255335081 + (33.447002581510134 * (-1.3542915032506988 + (1.1265769290074164 * x_3))))))) - (-0.02415767242186681 * ((-1.349156164026494 + (0.6152466562861073 * x_4)) * inv((4.344490244883154 + (-0.2038974226711884 * (inv((-0.5514316326443062 + (1.0394283474878279 * ((-1.3542915032506988 + (1.1265769290074164 * x_3)) * (-1.4231307757262779 + (0.9371836815758414 * x_1)))))) * ((1.1501605945629174 * inv((111.57381515495118 + (0.016746849253659435 * (-1.0570827394885711 + (0.7017329636726495 * x_2)))))) - (145.08760777114583 * (-0.7965474118396175 * inv((-1.4172325580480312 + (0.3147751979086914 * (-1.0570827394885711 + (0.7017329636726495 * x_2))))))))))))))))
215_2dplanes,ok,10,128,3,BFGS,0.737096484388718,2.385654714579511,150,307.04,,0.01,(-0.12152495355417475 + ((((0.4580545179957982 * (-0.030001500112509377 + (1.200060004500375 * x_7))) + (((((1.1709794130314788 * (0.047524845652175754 + (1.1881211413043937 * x_5))) + ((3.2438341433778506 * (0.02000400120040014 + (1.000200060020007 * x_0))) + ((0.5901176522072167 * (-0.16290204253291504 + (1.2066817965401115 * x_3))) + (0.3570671240756873 * (((0.07603639459945774 + (1.1697906861455036 * x_4)) * (0.047524845652175754 + (1.1881211413043937 * x_5))) * (-3.425589601308886 * (inv(((0.32255171550920525 * (-0.03114373299321498 + (1.2457493197285991 * x_6))) - (94.47032876899226 * inv(((140.73778240773436 * -1.5766518407628194) - (inv(((-1.7657444040552264 * (0.02000400120040014 + (1.000200060020007 * x_0))) + (-1.4794109812197909 * (-0.030001500112509377 + (1.200060004500375 * x_7))))) * inv((8.171629691948272 + (1.2990545465642565 * (0.07603639459945774 + (1.1697906861455036 * x_4))))))))))) * (0.006073796998943197 * (-0.16290204253291504 + (1.2066817965401115 * x_3)))))))))) - (-1.3253385055121814 * (0.07603639459945774 + (1.1697906861455036 * x_4)))) + inv((307.6355274791126 + (28.865142367915617 * (-0.16290204253291504 + (1.2066817965401115 * x_3)))))) - (-0.10363312335017172 * ((-0.03114373299321498 + (1.2457493197285991 * x_6)) * (0.02500781616401777 + (1.2503908082008883 * x_9)))))) + (0.6868564577788305 * (-0.0 + (1.2038585308576921 * x_2)))) + (0.5034387052606895 * (-0.03138824102871723 + (1.2555296411486891 * x_1)))))
218_house_8L,ok,8,256,4,BFGS,0.5129585729224373,28284.0022621262,117,366.56,,0.01,(0.2316619536666542 + (((0.4100706905033442 * ((320.77641520256066 + (136.5599441489993 * (-0.4354479563349125 + (54.54681096758018 * x_1)))))**2) - ((-1.8257766287032906 * ((66.03304773886688 + (42.92119471128731 * (-8.051727895827435 + (16.731591247493967 * x_2)))))**2) - (((230.8828242475521 * (-0.2735558448495786 + (0.00011731984031014947 * x_0))) - (130.3042040405552 * (-1.5037336233963396 + (3.0832213967881748 * x_7)))) + (((98.61893310172343 * (-0.4354479563349125 + (54.54681096758018 * x_1))) - (1.2603906400540557 * (-8.051727895827435 + (16.731591247493967 * x_2)))) - (((1.0165955732674012 * ((15.769883231096308 + (-115.09305823506014 * (-0.4354479563349125 + (54.54681096758018 * x_1)))))**2) - (49.182246101765 * (-8.745399041277315 + (1.4579020752294582 * x_6)))) - (2.0731730426331803 * ((-8.745399041277315 + (1.4579020752294582 * x_6)) * ((-4.142411200083529 * (-8.745399041277315 + (1.4579020752294582 * x_6))) - (-290.68617486304265 * ((0.35562799019726343 + (-2.274488801145427 * (-1.2420794631854704 + (7.280171385208041 * x_5)))))**2))))))))) - (-31.945170792764685 * (-7.96909359589554 + (11.183243963289556 * x_3)))))
225_puma8NH,ok,8,256,4,BFGS,0.37864491428477975,4.433412034547197,110,384.95,,0.01,(0.3249579209946506 + (((3.2846047543178347 * (-0.07710723083161697 + (0.9234518833549156 * x_1))) - (0.23266674080018135 * (-0.09681685113891113 + (2.9689157921727203 * x_6)))) - ((-1.7710595351893286 * (-0.06585661692848528 + (0.8959411617355382 * x_2))) - (((1.1426827358809826 * inv(((7.80717013083061 * inv((8.468835627151563 + (51.5840332887864 * inv((106.51886417519404 + (0.4847246451899978 * (-0.0263697467348816 + (2.836613933023496 * x_7))))))))) - (0.7915432056656186 * inv((11.882427768034958 + (1.0648770629345412 * (-0.06585661692848528 + (0.8959411617355382 * x_2))))))))) - ((-0.07710723083161697 + (0.9234518833549156 * x_1)) * ((0.6067383063271956 * (-0.09681685113891113 + (2.9689157921727203 * x_6))) - (-9.835059423916437 * inv((13.655794676930228 + (-0.36430258530632553 * (-0.07572364437013104 + (0.9138359759094098 * x_3))))))))) - ((-0.6320785751849378 * (-0.022023529833178766 + (0.8877592340102415 * x_4))) + ((0.29704999922789155 * (-0.01549372006853783 + (0.9102782276193362 * x_0))) - (0.9668591087927938 * (-0.07572364437013104 + (0.9138359759094098 * x_3)))))))))
228_elusage,ok,2,256,4,BFGS,0.8726675565239436,8.48909146547932,76,418.04,,0.01,(35.45126573153357 + (((0.23069538100210685 * ((0.19761952700211138 + (0.34886639079196613 * ((4.798234339455586 + (0.3093341529816487 * (cos((43.39583159695809 + (23.199073939027905 * (-3.494368107086116 + (0.06492913712491094 * x_0))))) * ((0.7409200883326759 + (0.7231964738045606 * (-1.588178110693536 + (0.281773535768208 * x_1)))))**2))))**2)))**2) - (6.274078534399234 * ((0.7055330449787978 * (-3.494368107086116 + (0.06492913712491094 * x_0))) * (0.3918167459981803 * ((-0.7354088725865213 + (0.3469777767156158 * ((-3.361128554698384 + (0.26242580319982955 * (-3.494368107086116 + (0.06492913712491094 * x_0)))))**2)))**2)))) - (4.923436788337423 * ((1.7380438911747893 + (0.09629589724255405 * (-3.494368107086116 + (0.06492913712491094 * x_0)))))**2)))
229_pwLinear,ok,10,128,3,BFGS,0.7477699484886561,2.2416838911245085,122,359.18,,0.01,(1.239641328225595 + (((0.4071391589179705 * (-0.0708881205008336 + (1.2888749181969743 * x_4))) - ((-0.9948763891591567 * (0.1308442961026054 + (1.2461361533581465 * x_1))) - (((-5.092356451670612 * inv((-4.723962537469394 + (2076.192340511912 * (-0.029787773436724965 + (1.1915109374689985 * x_7)))))) - ((10.087383152980841 * inv((3.1584126540301085 + (0.39324756046186765 * (0.047863877241182545 + (1.1965969310295634 * x_8)))))) + ((((1.12708386879788 * (-0.12885860791431716 + (1.227224837279211 * x_5))) - ((6.728326486473347 * inv((2.0279820651600993 + (1.0467613894104506 * (0.13630961003872036 + (1.1853009568584378 * x_2)))))) - ((2.621025068296043 * (-0.07017213284715496 + (1.0024590406736422 * x_0))) + (-3.255363520347509 * (0.13630961003872036 + (1.1853009568584378 * x_2)))))) - (-16.654855768271794 * inv((5.783007511717926 + (1.2979579068694476 * (0.024625761678892605 + (1.2312880839446303 * x_6))))))) + (-1.8658841673865234 * (-0.12885860791431716 + (1.227224837279211 * x_5)))))) - (-2.0083271659581223 * inv((3.053681807995627 + (12.952421767045614 * (0.024260699053001707 + (1.2130349526500854 * x_3))))))))) - (-1.2388343726170317 * (-0.0708881205008336 + (1.2888749181969743 * x_4)))))
230_machine_cpu,ok,6,64,2,BFGS,0.9122285206768147,48.3670095442031,106,98.17,,0.01,(20.886207941118776 + ((-1.1630296487798821 * (-0.7047263654341995 + (0.14485639577270287 * x_4))) - (((0.9254500874497291 * (-0.6323138508124196 + (0.02430107036173788 * x_3))) - ((16.535507618003265 * ((-2.009143802211505 + (-0.9529738949899466 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2)))))**2) - (0.25918896709356776 * ((0.05029436387763568 + (-4.4789335104067005 * (((0.026280350133789564 + (-0.0340334639758908 * (-0.7692023071461158 + (0.003791788953692772 * x_0)))))**2 * ((11.910520315033262 * (-0.6323138508124196 + (0.02430107036173788 * x_3))) - (0.8386657398697559 * ((-0.13502739645035844 + (1.4007988107284892 * (-0.7169976175893781 + (0.03797656872825096 * x_5)))))**2))))))**2))) - ((17.918715391852327 * (((16.583669534751238 + (0.8478422190014845 * (-0.7047263654341995 + (0.14485639577270287 * x_4)))))**2 * ((0.006296175708322218 * (-0.7539783429454673 + (0.00025457276565311854 * x_1))) - (-0.003230489312454235 * (-0.7169976175893781 + (0.03797656872825096 * x_5)))))) - (-33.377055199635365 * (-0.6323138508124196 + (0.02430107036173788 * x_3)))))))
344_mv,ok,10,256,4,BFGS,0.9450368774280632,2.24615338231352,101,717.29,,0.01,(-7.429788651093716 + (((4.11459038068935 * (-0.5619514869490163 + (2.341464528954235 * x_7))) + (0.36125134222762323 * (0.07176828705486599 + (1.6917112741967857 * x_4)))) - ((0.0316501979921605 * (inv((22.1253369478099 + (-11.987306674626389 * (0.9175113942281458 + (0.09481017314613248 * x_5))))) * ((((-181.78593501214527 * (8.731675768609247 + (0.6975312065809712 * x_1))) + (-5.356581432969307 * (-0.5619514869490163 + (2.341464528954235 * x_7)))) + (134.94171925037494 * exp((-1.9088041283082902 + (-0.8397486715955496 * (-2.4616167895905274 + (0.008477159847985765 * x_8))))))) + (10.808733147564986 * exp((-0.5551022285451717 + (-1.1335470335704025 * (-0.6964409092807232 + (1.5476464650682737 * x_2))))))))) - (-4.371959272800005 * (inv((-2.023979125165761 + (148.15008575878488 * (-0.5619514869490163 + (2.341464528954235 * x_7))))) * ((44.26208988278444 * (-0.08262425328176871 + (0.3485338209019501 * x_0))) + (184.28803558938955 * (0.9175113942281458 + (0.09481017314613248 * x_5)))))))))
485_analcatdata_vehicle,ok,4,64,2,BFGS,0.71698878779363,149.68134439513418,101,367.96,,0.01,(-1.003553660707024 + ((-123.5651237755485 * inv((-0.3123925778013825 + (0.6998262444385852 * (-1.0 + (2.0 * x_0)))))) - ((6.231991075975898 * inv(((0.025691701726487118 * ((9.885122785652904 + (4.8936860109981435 * (-1.4638501094227998 + (0.5855400437691199 * x_3)))))**2) - (1.8874728223521204 * (-1.0 + (2.0 * x_0)))))) - ((1.0542092426771745 * ((((5.3295780164860105 * (-1.0 + (2.0 * x_1))) - (-0.13160011410455874 * ((1.0736564174600076 + (1.4868436759967034 * (-1.0 + (2.0 * x_2)))))**2)) + (4.5126572112133 * inv((89.56042594282343 + (67.04294194305379 * (-1.4638501094227998 + (0.5855400437691199 * x_3))))))) * (77.61345335863422 * (-1.0 + (2.0 * x_1))))) - (99.31999880374065 * inv(((1.638625406436569 * (-1.0 + (2.0 * x_2))) - (-0.7056364049956603 * (-1.0 + (2.0 * x_1))))))))))
519_vinnie,ok,2,256,4,BFGS,0.7529008196419058,1.5046008941804854,117,347.40,,0.01,(6.118068986086676 + ((((-1.6662154650710255 * inv((-3.098364148827198 + (11.067117258492459 * (-128.04990782468957 + (1.4940774496784266 * x_0)))))) - ((-5.708836277915431 * (0.5383098733417424 * (-3.050344651934337 + (0.22536717044213794 * x_1)))) - (0.8840426790330596 * cos((31.037217173695893 + (0.9060309332161003 * (-128.04990782468957 + (1.4940774496784266 * x_0)))))))) - (cos((55.49102909382199 + (0.7604423163732212 * (-128.04990782468957 + (1.4940774496784266 * x_0))))) * ((0.5450681194074414 * inv((3.9016551173946716 + (69.0803165187807 * (-128.04990782468957 + (1.4940774496784266 * x_0)))))) + (0.778575198540131 * cos(((50.621685440227026 * cos(((0.1968474314127009 * ((0.5094813029301499 + (5.838230185605482 * (-128.04990782468957 + (1.4940774496784266 * x_0)))))**2) - (17.416858018269124 * inv((13.758291239046784 + (0.9518964499826912 * (-128.04990782468957 + (1.4940774496784266 * x_0))))))))) - ((1.8655908716218494 * (-3.050344651934337 + (0.22536717044213794 * x_1))) + (6.794025111163819 * (-3.050344651934337 + (0.22536717044213794 * x_1)))))))))) - (0.43845195374471024 * (-3.050344651934337 + (0.22536717044213794 * x_1)))))
522_pm10,ok,7,256,4,BFGS,0.25094433832844143,0.7541668395511726,67,320.38,,0.01,(3.4580326667551136 + ((-0.06001450194798709 * (-1.7456009505041916 + (0.5312236624740025 * x_2))) - (((-0.2724303729089541 * (-7.079162907839687 + (0.987710095069961 * x_0))) - (-0.01563366453462737 * (cos((0.07201214143925846 + (2.3043690692688914 * (-7.079162907839687 + (0.987710095069961 * x_0))))) * (((2.5678520794775297 * (-0.19671235889801858 + (0.1523720850826871 * x_1))) - (9.910504982205588 * (-7.079162907839687 + (0.987710095069961 * x_0)))) + (9.893959537413428 * (-1.5591481867057306 + (0.005027969450348218 * x_6))))))) - (-0.45872455489360353 * cos((0.1181395353158026 + (-2.47967216878663 * (-0.12981253370068688 + (0.9947320404949649 * x_3)))))))))
