dataset,status,n_features,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
192_vineyard,ok,2,NoRef,0.36730392229698927,2.745895161802187,38,5.981156587600708,,0.0,((0.095 + (-1.86 * (-1.8307543886114104 + (0.5534838849290311 * x_0)))) + (((0.034800000000000005 * (-1.8307543886114104 + (0.5534838849290311 * x_0))) * (31.400000000000002 + (-68.4 * (-4.117027889192704 + (0.42817090047604117 * x_1))))) + ((0.48900000000000005 + (4.84 * (-1.8307543886114104 + (0.5534838849290311 * x_0)))) + (18.8 + (-3.24 * cos(((-64.4 + (1.33 * (-1.8307543886114104 + (0.5534838849290311 * x_0)))) - (-0.08380000000000001 + (27.400000000000002 * (-4.117027889192704 + (0.42817090047604117 * x_1)))))))))))
210_cloud,ok,5,NoRef,0.9496564764528076,0.2718409639445156,70,10.876238107681274,,0.0,((((-0.00173 * (-1.5014210843154818 + (0.9501180299183909 * x_1))) - ((((0.00615 + (-0.0178 * (-1.364220250476025 + (0.7075287476063205 * x_4)))) + (0.048400000000000006 + (-0.046900000000000004 * (-1.5014210843154818 + (0.9501180299183909 * x_1))))) - ((17.400000000000002 + (9.36 * (-1.0027588296430885 + (0.754864913942272 * x_2)))) * (0.057300000000000004 + (-0.0012 * (-1.364220250476025 + (0.7075287476063205 * x_4)))))) + (-0.07390000000000001 + (0.00406 * inv((-0.08040000000000001 + (0.09680000000000001 * sin(((-0.8 + (-0.265 * sin((1.9100000000000001 * (-1.364220250476025 + (0.7075287476063205 * x_4)))))) + (0.0673 + (-29.8 * (-1.063756996389881 + (2.0038213187809384 * x_0))))))))))))) + ((-0.0012 + (8.4 * (-1.387200735049868 + (1.1821489699211438 * x_3)))) * (0.059300000000000005 + (0.006339999999999999 * (-1.387200735049868 + (1.1821489699211438 * x_3)))))) + (-0.00883 + (0.00528 * (-1.063756996389881 + (2.0038213187809384 * x_0)))))
215_2dplanes,ok,10,NoRef,0.7532172159691631,2.187119685704717,75,74.73529815673828,,0.0,(((1.0 * (-0.0035612308857941688 + (1.2234628715060953 * x_5))) + ((0.01 + (0.04 * (-0.007391620021877722 + (1.0000273176501469 * x_0)))) * ((90.0 + (30.0 * (0.006181758858160029 + (1.227360122383773 * x_1)))) + ((-0.030000000000000002 + (20.0 * (-0.005790737562637947 + (1.2210868394152956 * x_2)))) + (-0.002 + (-40.0 * (-0.00564753644310365 + (1.2246742857045192 * x_4)))))))) + ((0.01 + (-0.003 * (-0.0035612308857941688 + (1.2234628715060953 * x_5)))) * ((-0.09000000000000001 + (60.0 * (-0.007542546838105635 + (1.2267069793719036 * x_3)))) + ((-0.09000000000000001 + (0.9 * (-0.004608156951370428 + (1.225208756044367 * x_8)))) + ((-0.09000000000000001 + (90.0 * (-0.00564753644310365 + (1.2246742857045192 * x_4)))) + ((-0.09000000000000001 + (90.0 * (0.006181758858160029 + (1.227360122383773 * x_1)))) + ((-0.09000000000000001 + (0.9 * (-0.00852028187603578 + (1.223080463106432 * x_9)))) + ((-0.08 + (90.0 * (0.005300190578787094 + (1.227716872249956 * x_6)))) + (-0.08 + (0.2 * (0.000961008687445924 + (1.224325067806107 * x_7))))))))))))
218_house_8L,ok,8,NoRef,0.23204121179695958,45861.404277763744,98,57.22259306907654,,0.0,((0.499 + (-0.0047 * (-0.10801988988219374 + (3.588704079356121e-05 * x_0)))) + (-0.008749999999999999 + (0.272 * ((((((-0.679 + (0.0758 * (-0.24262960728424587 + (23.204458944211208 * x_1)))) * (49.6 + (8.05 * (-8.061701010163619 + (16.662839295296614 * x_2))))) - (3.33 + (-7.6000000000000005 * sin(((-0.0625 + (0.7000000000000001 * (-1.4778853576677324 + (3.018530617638108 * x_7)))) - ((-0.097 + (0.393 * (-8.061701010163619 + (16.662839295296614 * x_2)))) * (92.8 + (-0.00904 * (-0.4086541858731071 + (7.12287344247703 * x_4)))))))))) - (9.02 + (-0.008539999999999999 * inv((-65.6 + (-6.7 * (-1.2342016972307135 + (7.193407984280178 * x_5)))))))) * ((-7.09 + (0.04 * inv((-0.9710000000000001 + (0.885 * ((-6.84 + (0.0551 * (-8.206877177793153 + (11.45494412822042 * x_3)))))**2))))) - (((-0.0093 + cos((5.51 + (2e-05 * (-8.061701010163619 + (16.662839295296614 * x_2)))))) - (-2.3000000000000003 + (-7.36 * arctan((-0.020900000000000002 + (7.5 * (-0.24262960728424587 + (23.204458944211208 * x_1)))))))) * (0.49400000000000005 + (0.19 * (-7.875622162830448 + (1.3179634777497748 * x_6))))))))**2)))
225_puma8NH,ok,8,NoRef,0.40908686954344153,4.300982171361966,108,18.65607786178589,,0.0,((((0.00213 + (0.06920000000000001 * (-0.005039616277208504 + (0.9178329412505182 * x_3)))) * (-0.07440000000000001 + (-0.00455 * (-0.015994000316161727 + (0.9193579336569845 * x_5))))) - ((-0.060000000000000005 + (-7.28 * cos(((-0.0014 + (1.57 * (-0.018781624818002968 + (0.9162726245952064 * x_1)))) + ((-1.26 + (0.8 * (0.008547353604208574 + (0.9232330594593369 * x_2)))) + (0.00212 + (-0.0322 * inv((0.00747 + (6.37 * inv((-0.0199 + (0.00247 * sqrt((13.9 + (-0.7000000000000001 * (0.0012648121662612872 + (2.920123009202326 * x_6)))))))))))))))))) - (0.00406 + (1.45 * arctan(((-0.0105 + (3.2 * arctan((0.07930000000000001 + (0.008547353604208574 + (0.9232330594593369 * x_2)))))) * ((((-0.025 + (0.01992068983137916 + (0.9167847738784176 * x_4))) - (-6.32 + (0.323 * (-0.0030518723807430284 + (2.885758453397036 * x_7))))) * ((66.6 + (0.663 * (0.008547353604208574 + (0.9232330594593369 * x_2)))) + ((0.00743 + (0.0228 * (-0.005039616277208504 + (0.9178329412505182 * x_3)))) - (-0.0816 + (-89.10000000000001 * inv((0.00831 + (2.95 * (-0.0030518723807430284 + (2.885758453397036 * x_7)))))))))) * (0.05720000000000001 + (0.006869999999999999 * (0.004591935970961835 + (0.9196169463114232 * x_0))))))))))) + (0.07690000000000001 + (-0.00419 * (-0.0030518723807430284 + (2.885758453397036 * x_7)))))
228_elusage,ok,2,NoRef,0.11265326495800976,20.49583377328947,25,3.986635446548462,,0.0,((0.2 + (-0.07 * (-3.4184354857600585 + (0.06440985979603052 * x_0)))) * ((90.0 + (70.0 * cos((9.9 * (-3.4184354857600585 + (0.06440985979603052 * x_0)))))) + (99.9 + (0.6 * abs((30.0 + (-99.0 * (-1.5860891132720205 + (0.27209060102156 * x_1)))))))))
229_pwLinear,ok,10,NoRef,0.6043247252183763,2.827051446262627,90,8.734326601028442,,0.0,((((((-75.60000000000001 * (-0.09374252720097653 + (1.004384220010463 * x_0))) - (0.0395 + (0.027800000000000002 * (-0.0 + (1.1785113019775793 * x_8))))) + (((0.0636 * (0.10840487404402506 + (1.2508254697387506 * x_1))) + (-0.07100000000000001 + (0.0033599999999999997 * (0.032042066805600074 + (1.2015775052100026 * x_3))))) + (((0.7100000000000001 + (-0.0 + (1.1785113019775793 * x_8))) + ((-8.68 + (-0.621 * inv((3.3000000000000003 * (-0.047637054444277724 + (1.1909263611069432 * x_7)))))) + (-0.0013499999999999999 + (-4.82 * (0.10840487404402506 + (1.2508254697387506 * x_1)))))) * (((0.906 + (-0.333 * (-0.0 + (1.1785113019775793 * x_8)))) + (-0.48500000000000004 + (-2.89 * (-0.13044826891964448 + (1.2229525211216667 * x_5))))) - (2.91 + (-0.926 * ((0.02 + (-0.215 * (0.04719291781830087 + (1.1798229454575218 * x_9)))))**3)))))) - (-0.00681 + (-18.8 * (0.07482095568419428 + (1.2470159280699047 * x_6))))) + ((-24.1 + (22.7 * (0.11923929502757463 + (1.1923929502757462 * x_2)))) - (0.04700000000000001 + (-40.800000000000004 * (-0.05290092118939488 + (1.3225230297348718 * x_4)))))) * (0.041400000000000006 + (0.017300000000000003 * cos((0.00941 + (43.5 * (0.032042066805600074 + (1.2015775052100026 * x_3))))))))
230_machine_cpu,ok,6,NoRef,0.6586887527310475,123.66207141631746,85,10.156843185424805,,0.0,((-4.82 + (-0.008579999999999999 * (-0.7523809190467288 + (0.00365791203201576 * x_0)))) + (-3.45 + (0.131 * sqrt((((-80.7 + (-0.7899624088287077 + (0.046874909006191866 * x_5))) - (-0.019100000000000002 + (-4.0600000000000005 * (-0.7899624088287077 + (0.046874909006191866 * x_5))))) * ((1.01 + (97.2 * (-0.6999071030152427 + (0.15710145046097534 * x_4)))) + (-35.800000000000004 + (-5.32 * ((((((0.09570000000000001 + ((0.06570000000000001 + (-16.4 * cos((-0.00573 + (43.300000000000004 * (-1.060880889671478 + (9.099434385113344e-05 * x_2))))))))**2) + (0.79 + (-0.006829999999999999 * (-0.7360505640725639 + (0.00025722312374903104 * x_1))))) * (-0.93 + (0.44 * (-0.7523809190467288 + (0.00365791203201576 * x_0))))) + (41.1 + (4.89 * ((3.45 + (58.4 * inv((7.29 + (-0.018500000000000003 * (-1.060880889671478 + (9.099434385113344e-05 * x_2))))))))**2))) * ((-0.00838 + (-0.0051199999999999996 * (-0.6188760554008702 + (0.025534161502918738 * x_3)))) * (-4.34 + (-3.04 * (-1.060880889671478 + (9.099434385113344e-05 * x_2)))))))**2))))))))
344_mv,ok,10,NoRef,0.9889346770156212,1.0952756495615286,81,71.71564364433289,,0.0,((0.227 + (0.0018399999999999998 * (8.669798976904845 + (0.6937949743206628 * x_1)))) - ((((-4.1 + (0.037000000000000005 * sin((((-92.60000000000001 + (-0.049300000000000004 * (-0.6501808197826888 + (2.1882145014502465 * x_6)))) + ((-8.41 + (5.01 * (0.003947964926438745 + (1.7283978578198171 * x_4)))) - ((0.55 + (-93.7 * (-0.7392532856638294 + (1.4300524144285236 * x_2)))) - ((0.325 + (-74.0 * (-18.96847235950167 + (0.017240880942593916 * x_9)))) + (-0.0012 + (-0.627 * (0.003947964926438745 + (1.7283978578198171 * x_4)))))))) - (0.00125 + (0.00328 * (1.4557788337674649 + (0.330909716064055 * x_3)))))))) - (0.432 + (0.00941 * (-18.96847235950167 + (0.017240880942593916 * x_9))))) - (-0.057600000000000005 + (0.00658 * (-2.5960627430376877 + (0.00867351563626663 * x_8))))) * ((0.024200000000000003 + (0.5800000000000001 * (0.0022175599008513354 + (0.34533070842535996 * x_0)))) - ((-0.165 + (0.097 * (-0.5734730257178989 + (2.3172342056760247 * x_7)))) * (-0.0383 + (-0.20500000000000002 * abs((-56.4 + (49.6 * (1.0227026043797813 + (0.0925111276654878 * x_5)))))))))))
485_analcatdata_vehicle,ok,4,NoRef,0.44718630940294535,204.73675859098987,59,12.291874170303345,,0.0,((-0.0352 + (0.00362 * abs(((-0.0013 + (90.3 * (((8.86 + (-8.78 * cos((0.0327 + (-27.6 * (-0.9459053029269173 + (2.0030935826687664 * x_2))))))) - ((32.5 + (-0.028600000000000004 * inv((-0.14 + (0.221 * (-1.3728129459672882 + (0.5883484054145521 * x_3))))))) - (-0.7020000000000001 + (7.44 * (-0.8944271909999157 + (2.0124611797498106 * x_0)))))))**2)) * (-0.0512 + (-2.1 * (-0.8944271909999157 + (2.0124611797498106 * x_0)))))))) * (0.917 + (0.00017999999999999998 * ((-0.06380000000000001 + (1.01 * ((-0.0084 + (-0.00843 * (-0.9459053029269173 + (2.0030935826687664 * x_1)))))**2)))**3)))
519_vinnie,ok,2,NoRef,0.5815114127833756,2.03460778132846,51,16.777453660964966,,0.0,((25.7 + (0.0244 * (-79.38435189356406 + (0.9162329522401391 * x_0)))) - (((-7.29 + (-2.8402692515564407 + (0.22687128270560133 * x_1))) - ((0.0859 + (0.9840000000000001 * arctan((-0.027100000000000003 + (0.64 * inv(((-0.0366 + (9.41 * sin((-83.3 * (-79.38435189356406 + (0.9162329522401391 * x_0)))))) + (-0.07400000000000001 + (5.49 * (-2.8402692515564407 + (0.22687128270560133 * x_1))))))))))) + (-0.0049 + (-0.783 * inv((40.1 + (93.0 * (-79.38435189356406 + (0.9162329522401391 * x_0))))))))) * (-2.69 + (0.0714 * (-2.8402692515564407 + (0.22687128270560133 * x_1))))))
522_pm10,ok,7,BFGS,0.06785871540592292,0.8743615586537733,92,20.64500069618225,,0.0,(((-0.023847946007268632 * (-6.902456158433731 + (0.9765081725805418 * x_0))) + (0.08690745408535921 + (-0.028979574317538018 * (-0.1632080108509325 + (1.0890214172962316 * x_3))))) + (((0.0035684794627866244 * sin((-0.02848056851842566 + (-96.6251875710211 * (-0.1645443304327228 + (0.15911326622439212 * x_1)))))) - ((-3.339307454085359 + (26.493637964669865 * inv((((-0.5857212219874927 * ((0.07208793045168783 + (-0.06158339939217405 * inv((0.3340933860036466 + (-0.08246525706680387 * (-0.1645443304327228 + (0.15911326622439212 * x_1))))))))**2) - (-0.015857574506467475 + (-0.0023651662906983987 * (-1.5365899944590466 + (0.00493078372714948 * x_6))))) + (-0.004782425493532525 + (24.10702513191024 * sqrt((2.9949295882310327 + (0.26485331670356377 * ((0.011899364692502062 + (-30.40068680248247 * (-0.1632080108509325 + (1.0890214172962316 * x_3)))))**2))))))))) - (0.02961745408535936 + (0.0129617564028204 * cos(((0.545353789470036 + (78.31453499387683 * (-0.1632080108509325 + (1.0890214172962316 * x_3)))) + (7.211353789470037 + (-40.507903984928774 * (-1.8465566017011974 + (0.14483554186110628 * x_5)))))))))) + (((-0.004058587848785245 + (-1.7263842862869363 + (0.5282693663353025 * x_2))) * (-0.3215420529308612 + (-0.054457452341131474 * (-1.6583857971143587 + (0.011969986709086652 * x_4))))) * (0.04889699146843053 + (-0.004888114272358293 * (-1.5365899944590466 + (0.00493078372714948 * x_6)))))))
523_analcatdata_neavote,ok,2,NoRef,0.7631987037236536,1.897802148761751,43,7.802188873291016,,0.0,(5.59 + (5.22 * sin((0.012600000000000002 + (8.08 * cos((0.07400000000000001 + (6.37 * sqrt((0.668 + (54.800000000000004 * sqrt(((-6.67 + (-0.10200000000000001 * (-29.69625249321158 + (2.9976028761653684 * x_1)))) + ((-0.318 + (-0.0137 * (-1.0981267472114393 + (1.004384220010463 * x_0)))) - ((0.023100000000000002 + (20.1 * (-1.0981267472114393 + (1.004384220010463 * x_0)))) - (43.300000000000004 + (-0.04650000000000001 * (-29.69625249321158 + (2.9976028761653684 * x_1)))))))))))))))))))
529_pollen,ok,4,NoRef,0.6652883186924534,1.866910222902428,48,11.946576595306396,,0.0,((((((37.9 * (-0.0025386365415667506 + (0.09917020022412927 * x_3))) + (-3.94 + (47.4 * (-0.002663363260045555 + (0.15711645677982072 * x_0))))) + (-0.037500000000000006 + (-7.76 * (0.003050335580315188 + (0.1932987332901908 * x_1))))) + (0.044000000000000004 + (-0.0961 * sqrt((6.26 + (0.562 * ((9.68 + (-0.049400000000000006 * (-0.013345361811539617 + (0.12700379671541098 * x_2)))))**2)))))) - (-0.059000000000000004 + (-9.68 * (-0.002663363260045555 + (0.15711645677982072 * x_0))))) * (-0.09290000000000001 + (0.0463 * sin((-70.10000000000001 + (-29.0 * (0.003050335580315188 + (0.1932987332901908 * x_1))))))))
