dataset,status,n_features,beam_size,attempt,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
192_vineyard,ok,2,128,3,BFGS,0.7853586796514671,2.0162406687751413,97,159.59,,0.001,(-2.51483711196075 + (((16.80115522402322 * (-1.7076703227012184 + (0.5208144092695798 * x_0))) - (-4.682654932827557 + (-0.23639248734542018 * (-1.7076703227012184 + (0.5208144092695798 * x_0))))) - (((((7.485117258736286 * (-1.7076703227012184 + (0.5208144092695798 * x_0))) - (2.959477828997752 + (1.3888208098028643 * ((-1.7076703227012184 + (0.5208144092695798 * x_0)) * sin((0.6336771556709075 + (2.050452281053701 * (-1.7076703227012184 + (0.5208144092695798 * x_0))))))))) - (-0.6578925018073327 * (-1.7076703227012184 + (0.5208144092695798 * x_0)))) - ((23.953176053999236 * sin((2.514954820962963 + (0.41257985072640657 * (sin((0.8000987237150774 + (0.2693536185235138 * (-4.169458226011473 + (0.431896071220312 * x_1))))) * (-1.7076703227012184 + (0.5208144092695798 * x_0))))))) - sin((0.08589376747276012 + (1.9595889553471846 * (-1.7076703227012184 + (0.5208144092695798 * x_0))))))) - (-1.7076703227012184 + (0.5208144092695798 * x_0)))))
210_cloud,ok,5,64,2,BFGS,0.9114797626425207,0.3189989043176445,83,34.98,,0.001,(1.346300290379863 + ((((2.367462753913359 * (-1.0570827394885711 + (0.7017329636726495 * x_2))) - (0.2709812754456272 * cos(((1.6890255278622193 * (-1.0570827394885711 + (0.7017329636726495 * x_2))) - (2.222654393753055 + (0.19193104318993365 * (-1.3542915032506988 + (1.1265769290074164 * x_3)))))))) - (((1.6335739229725517 * (-1.0570827394885711 + (0.7017329636726495 * x_2))) - (2.053523940630675 * (-1.0570827394885711 + (0.7017329636726495 * x_2)))) - (0.6748052596480878 * (-1.3542915032506988 + (1.1265769290074164 * x_3))))) - ((2.1610496383031848 * (-1.0570827394885711 + (0.7017329636726495 * x_2))) - (-0.3067164066567851 + (-0.2783543740423239 * ((-1.3542915032506988 + (1.1265769290074164 * x_3)) * sin((-2.030557043481931 + (2.9175779931317978 * (-1.3542915032506988 + (1.1265769290074164 * x_3)))))))))))
215_2dplanes,ok,10,128,3,BFGS,0.8941030683745459,1.5140878630403618,157,215.08,,0.001,(2.5390074757485506 + (((-0.06763440477509469 * (((((3.1204894677615105 * (0.07603639459945774 + (1.1697906861455036 * x_4))) - ((2.269622220348557 * ((0.02000400120040014 + (1.000200060020007 * x_0)) * (0.047524845652175754 + (1.1881211413043937 * x_5)))) - (1.881507634964521 * (0.02000400120040014 + (1.000200060020007 * x_0))))) - (0.0033979922484744865 * ((-0.03114373299321498 + (1.2457493197285991 * x_6)) * (-0.03114373299321498 + (1.2457493197285991 * x_6))))) - (-0.03138824102871723 + (1.2555296411486891 * x_1))) * ((5.886147734265766 * (0.02000400120040014 + (1.000200060020007 * x_0))) - (5.808811709871282 + (-0.5499597172658919 * (0.02500781616401777 + (1.2503908082008883 * x_9))))))) - (((((1.0721338198525645 * (0.07603639459945774 + (1.1697906861455036 * x_4))) - ((-0.509059812921502 * (0.02000400120040014 + (1.000200060020007 * x_0))) - (2.460953130569047 + (1.0623792327245694 * (0.07603639459945774 + (1.1697906861455036 * x_4)))))) - (1.0507240156944935 * ((0.02000400120040014 + (1.000200060020007 * x_0)) * (0.1684755078580098 + (0.6151871942861371 * (-0.03138824102871723 + (1.2555296411486891 * x_1))))))) - (((2.9759502589093376 * (0.02000400120040014 + (1.000200060020007 * x_0))) - (-0.45531743714867234 * (-0.030001500112509377 + (1.200060004500375 * x_7)))) - (-2.178639715107969 * (0.07603639459945774 + (1.1697906861455036 * x_4))))) - (1.5883438929161366 * (-0.03138824102871723 + (1.2555296411486891 * x_1))))) - (-0.5305265798544374 + (-0.4032178354554381 * (-0.03114373299321498 + (1.2457493197285991 * x_6))))))
218_house_8L,ok,8,256,4,BFGS,0.49038195489455716,28932.12351240479,109,678.07,,0.001,(394.7634829703254 + ((((43.95819756529772 * (-7.96909359589554 + (11.183243963289556 * x_3))) - ((-1.3209032301980401 * (((19.135660497298602 * sin((4.324457542171894 + (1.326245977110557 * (-0.2735558448495786 + (0.00011731984031014947 * x_0)))))) - (3.4494148248675174 * (-0.980424980079404 + (1.8954260161595227 * (-0.4354479563349125 + (54.54681096758018 * x_1)))))))**3) - ((10.200411829127923 * (-0.3762519483828514 + (8.305362235129161 * x_4))) - (2.523493443954414 * exp(((-0.4120529966099912 * (-8.051727895827435 + (16.731591247493967 * x_2))) - (20.117364998092036 * (-0.4354479563349125 + (54.54681096758018 * x_1))))))))) - ((0.7037468832586005 * ((-37.32339723246288 + (-0.9413191659441602 * (-0.4354479563349125 + (54.54681096758018 * x_1)))))**3) - (-20.007858033929473 * (-1.5037336233963396 + (3.0832213967881748 * x_7))))) - (7.3960765404207915 * (((-2.593315594106042 * (-8.051727895827435 + (16.731591247493967 * x_2))) - (29.21592271081478 * sin((0.4788127487452635 + (0.20848858575854112 * (-0.4354479563349125 + (54.54681096758018 * x_1))))))))**3)))
225_puma8NH,ok,8,64,2,BFGS,0.6976831363844596,3.092426269463426,144,326.48,,0.001,(-6.269227268633798 + ((5.045943331335 * sin(((1.3755663691469304 * (-0.06585661692848528 + (0.8959411617355382 * x_2))) - (-1.0431833545486868 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))))) - (0.32573110467025546 * (((0.6878130253595414 * (-0.01549372006853783 + (0.9102782276193362 * x_0))) - (0.8241592356762854 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))) - ((8.20385516165316 * sin((1.0863972981816978 + (0.7932352100353766 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))))) - (((-0.2243028071478183 * (-0.07710723083161697 + (0.9234518833549156 * x_1))) - (((2.7700379528778614 * (-0.07710723083161697 + (0.9234518833549156 * x_1))) - (((-0.046801680307751156 * (-0.022023529833178766 + (0.8877592340102415 * x_4))) - (25.398393828590073 * sin((1.1567741816672221 + (0.5967165738785001 * (-0.07710723083161697 + (0.9234518833549156 * x_1))))))) - ((-0.015544996850040516 * ((-0.01549372006853783 + (0.9102782276193362 * x_0)) * (1.980797946917248 + (4.54066375983348 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))))) - (-0.07710723083161697 + (0.9234518833549156 * x_1))))) - ((3.270552949939215 * (-0.07710723083161697 + (0.9234518833549156 * x_1))) - ((1.2363075077867183 * (-0.022023529833178766 + (0.8877592340102415 * x_4))) - (2.6008899625932056 * (-0.07710723083161697 + (0.9234518833549156 * x_1))))))) - (-0.9193389775972611 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))))))))
228_elusage,ok,2,256,4,BFGS,0.8769437776009468,8.34532906006394,41,154.97,,0.001,(15.398380322783346 + ((-129.94110461046873 * (abs((0.15774282362400788 + (-0.04369113177724136 * (-3.494368107086116 + (0.06492913712491094 * x_0))))) * (-3.494368107086116 + (0.06492913712491094 * x_0)))) - (-22.00672822736222 + (6.273012293646916 * ((-1.588178110693536 + (0.281773535768208 * x_1)) * sin((-2.5672202410045193 + (-8.1900862465131 * (-3.494368107086116 + (0.06492913712491094 * x_0))))))))))
229_pwLinear,ok,10,256,4,BFGS,0.8195743594926509,1.8959421619928312,135,168.96,,0.001,(-1.547009055612694 + (((0.7423830528947162 * (0.024625761678892605 + (1.2312880839446303 * x_6))) - ((1.3034382615468325 * (((1.9955794498510258 * (-0.07017213284715496 + (1.0024590406736422 * x_0))) - (0.6925396990211812 + (0.7824074317611678 * (-0.12885860791431716 + (1.227224837279211 * x_5))))) - (1.1457883371653135 * (0.1308442961026054 + (1.2461361533581465 * x_1))))) - ((0.719647874122332 * (-0.0708881205008336 + (1.2888749181969743 * x_4))) - (1.6282286049485744 * (0.1308442961026054 + (1.2461361533581465 * x_1)))))) - ((((1.0398082426542743 * (-0.0708881205008336 + (1.2888749181969743 * x_4))) - (0.7964334439549737 * (0.1308442961026054 + (1.2461361533581465 * x_1)))) - ((1.9190178795301605 * (-0.0708881205008336 + (1.2888749181969743 * x_4))) - (0.31408182387064715 * ((0.1308442961026054 + (1.2461361533581465 * x_1)) * (((2.9876317441836235 * (-0.07017213284715496 + (1.0024590406736422 * x_0))) - (1.6007681514409917 + (-0.30277811480933126 * (-0.0708881205008336 + (1.2888749181969743 * x_4))))) - (0.9094913803129405 * (0.1308442961026054 + (1.2461361533581465 * x_1)))))))) - ((-1.4821837670065932 * (0.1308442961026054 + (1.2461361533581465 * x_1))) - ((-0.8175688661954952 * (0.13630961003872036 + (1.1853009568584378 * x_2))) - (1.3289718404338147 * (0.1308442961026054 + (1.2461361533581465 * x_1))))))))
230_machine_cpu,ok,6,32,1,BFGS,0.9382562717763121,40.56663198458772,104,32.59,,0.001,(206.37039162558682 + (((-2.2938459097227346 * abs((-42.69528097229427 + (16.48577930062244 * (-0.6323138508124196 + (0.02430107036173788 * x_3)))))) - (((0.30735287478835605 * ((-0.6323138508124196 + (0.02430107036173788 * x_3)) * (((-39.589033155130466 * ((-1.0157486231470525 + (8.41758769093056e-05 * x_2)) * (-1.0157486231470525 + (8.41758769093056e-05 * x_2)))) - (26.01665285337456 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2)))) - (-9.331440102365942 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2)))))) - (-132.27577763466456 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2)))) - (-0.48669738100041715 + (7.881833542792522 * (-0.6323138508124196 + (0.02430107036173788 * x_3)))))) - ((((16.846876531225586 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))) - (183.89885316405218 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2)))) - (-10.544828322542365 + (6.8727474574465255 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))))) - (31.33049769087235 * (-0.7539783429454673 + (0.00025457276565311854 * x_1))))))
344_mv,ok,10,256,4,BFGS,0.6808285251876605,5.412722293946298,109,217.22,,0.001,(-7.603318706838003 + ((1.4536572624250952 * ((0.9175113942281458 + (0.09481017314613248 * x_5)) * ((((((-2.3161755303185814 * (0.07176828705486599 + (1.6917112741967857 * x_4))) - (-0.08262425328176871 + (0.3485338209019501 * x_0))) - (0.619099690257366 + (0.9217668895697813 * (0.9175113942281458 + (0.09481017314613248 * x_5))))) - ((-0.5620614240879671 * (-0.08262425328176871 + (0.3485338209019501 * x_0))) - (4.006022810968375 + (2.641234705160003 * (0.9175113942281458 + (0.09481017314613248 * x_5)))))) - ((-1.1557640265763005 * (0.9175113942281458 + (0.09481017314613248 * x_5))) - ((1.9211723954696045 * (0.9175113942281458 + (0.09481017314613248 * x_5))) - (3.550879562044368 * (0.9175113942281458 + (0.09481017314613248 * x_5)))))) - (1.9054855945773284 * (0.9175113942281458 + (0.09481017314613248 * x_5)))))) - ((-0.5743607451107245 * (0.9175113942281458 + (0.09481017314613248 * x_5))) - ((2.866343338654597 * (-0.08262425328176871 + (0.3485338209019501 * x_0))) - (-0.9086113994279315 + (-1.3289278949527126 * (0.9175113942281458 + (0.09481017314613248 * x_5))))))))
485_analcatdata_vehicle,ok,4,128,3,BFGS,0.7515368139087281,140.24806545633106,112,216.57,,0.001,(6.931951890301492 + ((20.617866671417808 * ((1.4031777994511554 + (1.8955052395901304 * (-1.0 + (2.0 * x_0)))))**3) - (9.737434934554908 * (((-1.0 + (2.0 * x_2)) * ((0.26167873598751346 * (-1.0 + (2.0 * x_0))) - (2.829969921695196 * (-1.0 + (2.0 * x_1))))) * (((10.960210395052169 * sin((1.9223894944225497 + (0.07367425495052156 * (-1.0 + (2.0 * x_0)))))) - (0.04843423090776937 * (-1.0 + (2.0 * x_1)))) - ((-0.13381419452076243 * (-1.0 + (2.0 * x_2))) - ((16.958935265610986 * sin((1.8127255662689725 + (0.21303548598230637 * (-1.0 + (2.0 * x_0)))))) - (5.871163226495895 * ((-1.7805615686910912 + (1.4798040598314235 * ((-1.0 + (2.0 * x_1)) * sin(((0.759283293105595 * (-1.0 + (2.0 * x_0))) - (1.5167423059432545 + (1.4343844047745176 * (-1.0 + (2.0 * x_2))))))))))**2))))))))
519_vinnie,ok,2,256,4,BFGS,0.7458807734138084,1.525823943412887,83,194.83,,0.001,(6.5836506563868085 + (((0.955342155216441 * (-3.050344651934337 + (0.22536717044213794 * x_1))) - ((0.7340774174893916 * sin((0.9277040421101588 + (0.40291544420799497 * (-128.04990782468957 + (1.4940774496784266 * x_0)))))) - (1.5691010170614987 * (-3.050344651934337 + (0.22536717044213794 * x_1))))) - ((0.8175049706928665 * sin((1.3630025121753855 + (1.4669694132859696 * ((-3.050344651934337 + (0.22536717044213794 * x_1)) * sin((0.7080801127594878 + (1.3594037276985373 * (-3.050344651934337 + (0.22536717044213794 * x_1)))))))))) - ((0.4643262848527936 * (-3.050344651934337 + (0.22536717044213794 * x_1))) - ((1.005610906740066 * (-3.050344651934337 + (0.22536717044213794 * x_1))) - (1.5792665872682639 * sin((0.6881798594546042 + (0.8165355645192993 * (-3.050344651934337 + (0.22536717044213794 * x_1)))))))))))
522_pm10,ok,7,256,4,BFGS,0.34488580143283487,0.705291895392537,112,339.62,,0.001,(3.0787926405697794 + ((1.0515590631862297 * (-1.7456009505041916 + (0.5312236624740025 * x_2))) - ((0.31832356651066873 * (((0.09175417953720857 * (-1.7456009505041916 + (0.5312236624740025 * x_2))) - (1.3616364735185038 * (-0.12981253370068688 + (0.9947320404949649 * x_3)))) - ((1.7468644155045785 * ((-1.7456009505041916 + (0.5312236624740025 * x_2)) * sin((2.4448481673741504 + (0.7981478244740452 * (-0.12981253370068688 + (0.9947320404949649 * x_3))))))) - (((0.7904200326615354 * sin((1.308789527328407 + (4.037605705798944 * (-1.6816570543158895 + (0.011591759038935135 * x_4)))))) - (2.1620419925672922 * sin(((0.8480117537841076 * (-7.079162907839687 + (0.987710095069961 * x_0))) - (0.6992934824654113 * sin((1.7856423079372483 + (2.569545031340323 * (-0.12981253370068688 + (0.9947320404949649 * x_3)))))))))) - (-1.4737597269462395 * (-0.12981253370068688 + (0.9947320404949649 * x_3))))))) - ((-0.5304383272710003 * sin((-0.16688462298474055 + (0.36447598769440537 * (-1.7456009505041916 + (0.5312236624740025 * x_2)))))) - (1.238156579143193 * (-1.7456009505041916 + (0.5312236624740025 * x_2)))))))
523_analcatdata_neavote,ok,2,32,1,BFGS,0.9543737517960922,0.8432964810820626,76,13.69,,0.001,(3.6952990378330997 + ((1.633701505232116 * ((0.7122658824416451 * ((((3.3908457995611667 * ((-1.1000004629242885 + (1.0091747366277877 * x_0)) * (0.26361027227445566 + (1.0079868730202537 * (-1.1000004629242885 + (1.0091747366277877 * x_0)))))) - (-1.1000004629242885 + (1.0091747366277877 * x_0))) - (1.2240696837234912 + (1.033493614817755 * (-1.1000004629242885 + (1.0091747366277877 * x_0))))) - ((0.5843744148020098 * sin((1.013464927983839 + (2.7256036915012043 * (-1.1000004629242885 + (1.0091747366277877 * x_0)))))) - (-0.08645176499519897 * (-1.1000004629242885 + (1.0091747366277877 * x_0)))))) - (-1.1000004629242885 + (1.0091747366277877 * x_0)))) - (1.0974069125639931 + (-0.13765188015093952 * (-1.1000004629242885 + (1.0091747366277877 * x_0))))))
