dataset,status,n_features,beam_size,attempt,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
225_puma8NH,ok,8,120,3,BeamBFGS,0.4679754902923807,,52.0,62.562,,0.001,(4.459391044827568 add ((1.6750562410826952 mul x_2) sub ((1014.599100102143 mul (((-7716.4163459685315 mul inv((-22.72164416737012 add (0.0005511899059616807 mul x_5)))) add (172.91354214795086 mul inv(((1.5814394715653745e-05 mul x_7) sub (-370.18789213154326 mul inv((-726.970994131552 add (-0.07335595740203504 mul x_1)))))))))**2) add ((0.525999178676383 mul x_6) add ((3.283839581779921e-05 mul exp(((-0.5751524678112183 mul x_0) add (6.033819208561219 mul x_4)))) sub (-0.040040102109036746 mul x_3))))))
227_cpu_small,skipped_too_many_features,12,,,,,,,0.000,Dataset has 12 features but checkpoint supports <= 10 features,0.001,
228_elusage,ok,2,120,3,BeamBFGS,0.8760568436676672,,32.0,57.351,,0.001,(-36007.57730257306 add ((((21603.680815818043 mul x_0) add (-189.93024956400254 mul cos(((0.9004758232037414 mul x_1) add (79.82648868443924 mul x_0))))) add (16.227498871475284 mul tan((17.099879127560058 add (-4.283090208646644 mul x_1))))) mul inv((-0.05421593580638157 add (0.6003572043563521 mul x_0)))))
229_pwLinear,ok,10,120,3,BeamBFGS,0.7146828144677917,,47.0,65.199,,0.001,(-0.27776715377109756 add ((((-0.00016839697424313944 mul (x_9 mul (((-97.53911032681305 mul x_7) add (-2.588739845494016 mul x_4)) mul (((13.669943779207692 mul x_6) add ((-23.34134097812986 mul x_3) add (39.935050378121886 mul x_2))) mul x_3)))) sub (((-1.3839392486727367 mul x_5) add (-0.27169843433422547 mul x_8)) sub (2.111385242037831 mul x_4))) sub (-1.2689627377921353 mul x_1)) sub (2.5880433392987596 mul x_0)))
230_machine_cpu,ok,6,30,1,BeamBFGS,0.9298836039281484,,23.0,9.114,,0.001,(-1.1281570923678126 add (((0.45288963613236116 mul x_4) sub ((-0.718503452127844 mul x_3) add (-0.020672697296721502 mul x_1))) add ((6.992691146098905e-05 mul (x_2 mul x_5)) add (0.007200319096110972 mul x_0))))
344_mv,ok,10,120,3,BeamBFGS,0.9752897402783598,,44.0,68.683,,0.001,(-0.4184374766135463 add (((0.050825756440491386 mul x_6) sub (((-1.0703830433159114 mul x_0) add (-1.0185860797618669 mul x_4)) add (0.00037432700234140597 mul x_8))) add (-0.028709841506111413 mul (x_5 mul ((-1.0651184450482118 mul x_2) add ((31.978980940848583 mul x_7) sub (44.22231925503488 mul (inv(((0.5071644356448491 mul x_6) sub (10.176493509289042 mul x_1))) mul (-15.162658413814434 mul x_3)))))))))
485_analcatdata_vehicle,ok,4,240,4,BeamBFGS,0.7865170976604813,,37.0,102.190,,0.001,(201.38845481237698 add (((85.2362786573468 mul cos((4.097810727641118 add (-1.6306426707668265 mul x_3)))) sub (0.3605014911370876 mul (x_2 mul (((-11.32824678773953 mul x_0) add (34.307732819851616 mul cos((-5.927736117831154 add (-2.1384501298721164 mul x_1))))))**2))) add (4.972035426385357 mul ((-9.748017747333604 add (12.001017687703712 mul x_0)))**2)))
505_tecator,skipped_too_many_features,124,,,,,,,0.000,Dataset has 124 features but checkpoint supports <= 10 features,0.001,
519_vinnie,ok,2,120,3,BeamBFGS,0.7736548537587319,,31.0,51.783,,0.001,(-2.8466990534726704 add ((-0.06829290452474845 mul tan((168.8459770632233 add (-4.073258051372887 mul x_0)))) sub (-1.2835022797498685 mul ((((-0.7851751901504651 mul x_1) sub (-0.7911622454419929 mul x_1)) add (-0.9911797944320778 mul ((-0.2952347750771096 add (0.023063791025107826 mul x_1)))**3)) mul x_0))))
522_pm10,ok,7,120,3,BeamBFGS,0.23933511233728222,,46.0,53.043,,0.001,(1.0239545810650414 add (x_0 mul ((-6.358643442848362 mul (((x_4 mul inv(((-1.9383096132760047 mul x_5) add (9.049296794788752 mul x_0)))) mul ((-0.06134220643857929 mul sin((67.25043997131823 add (0.7843161537020182 mul x_2)))) sub (0.000754670680947121 mul x_1))) mul ((-0.008918904124267693 mul x_3) sub (0.00043360372201902813 mul x_5)))) sub (2.7874123853574027 mul inv((-7.198702832204375 add (-0.47739639369009357 mul x_2)))))))
523_analcatdata_neavote,ok,2,60,2,BeamBFGS,0.9548088547112723,,36.0,21.978,,0.001,(1.936218989460084 add ((((1.5166608436574929 mul sqrt((4.959173272867431 add (6.166726569675189 mul x_1)))) sub (6.451513080591751 mul sin((3.925579043358677 add (67.49117515508314 mul x_0))))) add (-0.8992451331980422 mul x_1)) mul cos(((0.7249316975610676 mul x_0) sub ((-0.6380602827819352 mul x_1) sub (-7.9550683024379305 mul x_0))))))
527_analcatdata_election2000,skipped_too_many_features,14,,,,,,,0.000,Dataset has 14 features but checkpoint supports <= 10 features,0.001,
529_pollen,ok,4,480,5,BeamBFGS,0.8339898423270433,,40.0,236.353,,0.001,(-46.441208823551975 add ((0.037066213047822524 mul (inv(((88.92930155957133 mul sin((-48.165745188421994 add (-64.4298208377072 mul x_0)))) sub (-4.098047455648294 mul x_3))) mul x_3)) add ((0.26751536534814535 mul x_1) sub (((-2.143113984002193 mul ((4.651128588886938 add (-0.04172081999789666 mul x_0)))**2) add (0.03293037003256572 mul x_2)) sub (-0.361478960884618 mul x_3)))))
537_houses,ok,8,120,3,BeamBFGS,0.6932577078614555,,47.0,75.125,,0.001,(54346771.800750166 add (((84.87579987617761 mul (((-6.996853869525517 mul x_6) add ((0.0016667598378169502 mul x_5) sub (2.7216131958669756 mul x_7))))**2) add (-8.502386588982732 mul abs((-6683902.056277902 add (0.09254228828117367 mul (x_1 mul x_4)))))) sub (((11.678864044951796 mul x_2) sub (((49211.32455337339 mul x_0) add (176.7275634245386 mul x_3)) add (-53.52662269207424 mul x_4))) add (-55466.395075801796 mul x_6))))
542_pollution,skipped_too_many_features,15,,,,,,,0.000,Dataset has 15 features but checkpoint supports <= 10 features,0.001,
547_no2,ok,7,30,1,BeamBFGS,0.4595008779367169,,44.0,10.539,,0.001,(2.62515100517558 add (((0.9759785890608387 mul (((19.36434122789207 mul inv((129.4997793106374 add (-9.26703877329834 mul x_0)))) add (1.483076844811619e-06 mul (x_4 mul ((51.08813072180024 mul x_2) sub (((-68.82232967660941 mul x_3) sub (-0.0050100674906856735 mul (x_1 mul x_6))) sub (-29.04627611263369 mul x_0)))))) mul x_0)) sub (0.02034474541564465 mul x_5)) sub (0.2223729994531341 mul x_2)))
556_analcatdata_apnea2,ok,3,120,3,BeamBFGS,0.3529816720211303,,26.0,39.948,,0.001,(222.99295046968987 add (((-6.4468740604168 add (-3.4385976347086245 mul x_1)))**2 mul ((5.55038732562918 mul inv((185.4037746082662 add (-61.72023721327523 mul x_0)))) sub (0.9800000000000152 mul exp((0.7580000000000149 add (-45.6 mul x_2)))))))
557_analcatdata_apnea1,all_attempts_failed,3,,5,,,,,208.776,All retry attempts failed,0.001,
560_bodyfat,skipped_too_many_features,14,,,,,,,0.000,Dataset has 14 features but checkpoint supports <= 10 features,0.001,
561_cpu,ok,7,30,1,BeamBFGS,0.980023806267154,,48.0,8.034,,0.001,(44.408058581599896 add ((0.017347814145127212 mul x_1) sub ((-0.001870984072157227 mul (((-2.847393358695752e-05 mul (((-0.0026365953126828425 mul x_6) add ((-1.8020228300355082e-05 mul x_4) sub (1.5782457528384078e-05 mul x_3))) mul ((280318.9369667629 add (10.840416774729025 mul x_2)))**2)) sub (78.68922183408186 mul abs((-5871.671122741681 add (-40.75427623811884 mul x_5))))) mul inv((20.6706282716792 add (-0.30674277433279334 mul x_0))))) sub (0.5175673563486656 mul x_4))))
562_cpu_small,skipped_too_many_features,12,,,,,,,0.000,Dataset has 12 features but checkpoint supports <= 10 features,0.001,
564_fried,ok,10,480,5,BeamBFGS,0.8028396260202676,,38.0,329.402,,0.001,(0.4405502145990299 add ((2.1288423344000273 mul cos(((-0.013507546803642648 mul x_5) sub ((6.043493149775423 mul x_2) add (-0.12920117510925525 mul (x_6 mul x_9)))))) add ((((4.916899778806246 mul x_4) sub (-6.536902209920063 mul x_0)) add (9.779576640447374 mul x_3)) sub ((-6.3642874116393795 mul x_1) sub (0.3395805599025262 mul x_7)))))
573_cpu_act,skipped_too_many_features,21,,,,,,,0.000,Dataset has 21 features but checkpoint supports <= 10 features,0.001,
574_house_16H,skipped_too_many_features,16,,,,,,,0.000,Dataset has 16 features but checkpoint supports <= 10 features,0.001,
579_fri_c0_250_5,ok,5,240,4,BeamBFGS,0.8082489446400066,,35.0,106.730,,0.001,(-2046.188458286326 add ((0.34633100939795486 mul x_4) add (((((-0.23907010407758875 mul x_2) sub (2047.2362807344173 mul sin((54.96527315691331 add (0.015738851734801558 mul x_0))))) add (0.24692954212388457 mul x_2)) sub (-0.5814725733722431 mul x_3)) sub (21.64657436251902 mul abs((-0.018437229845270988 add (0.028919532895348748 mul x_1)))))))
581_fri_c3_500_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.001,
582_fri_c1_500_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.001,
583_fri_c1_1000_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0.001,
584_fri_c4_500_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.001,
586_fri_c3_1000_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.001,
588_fri_c4_1000_100,skipped_too_many_features,100,,,,,,,0.000,Dataset has 100 features but checkpoint supports <= 10 features,0.001,
589_fri_c2_1000_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.001,
590_fri_c0_1000_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0.001,
591_fri_c1_100_10,ok,10,240,4,BeamBFGS,0.46485732483693243,,39.0,143.461,,0.001,(0.029297904700230318 add ((-0.12843332134857488 mul x_8) add ((((0.05543126624400186 mul x_2) add (0.23335982188070126 mul (x_9 mul x_7))) add ((0.2921485345760554 mul x_3) add ((-0.48860830505257596 mul x_0) sub (-0.03214599463068986 mul (x_6 mul ((5.554398709816856 mul x_5) sub (-6.402558769098189 mul x_1))))))) sub (-0.24256118976563681 mul x_4))))
592_fri_c4_1000_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.001,
593_fri_c1_1000_10,ok,10,240,4,BeamBFGS,0.5197995394490991,,66.0,144.712,,0.001,(-0.07572963045057915 add ((-0.058939215714878326 mul x_2) add ((-0.00010620793532566094 mul ((abs((-80.3883305677469 add (-94.2838501572653 mul x_8))) mul x_8) mul x_5)) sub (((0.006906064820529998 mul (x_9 mul (x_8 mul x_3))) add (-0.9612269622169279 mul sin((12.55404634742252 add (-2.1303729783606618 mul x_0))))) sub ((0.40400000000001823 mul exp((-91.7 add (27.500000000000007 mul x_1)))) add (((-0.8484601052720124 mul (((0.14096243647096598 mul (x_0 mul x_8)) sub (-0.08040327087539188 mul x_7)) mul x_5)) add (0.10783418748939086 mul x_6)) sub (-0.1424604972248326 mul x_4)))))))
594_fri_c2_100_5,ok,5,240,4,BeamBFGS,0.7420969333857521,,31.0,110.678,,0.001,(0.9018355823795658 add (((0.7319011733129265 mul ((0.2755036418918003 mul x_4) add (0.45920203626502704 mul x_3))) add (-2.3429174314688774 mul (sin((-9.972408098240948 add (-1.3400477398729829 mul x_0))) mul cos((7.272641244090289 add (-0.8690203801277169 mul x_1)))))) sub (0.08600456096167235 mul x_2)))
595_fri_c0_1000_10,ok,10,240,4,BeamBFGS,0.7590962081133268,,42.0,132.445,,0.001,(0.025020708670434086 add (((0.07606123368325267 mul sin((-0.8104714253161504 add (-2.4561480277619587 mul x_5)))) add (((((0.4076216054224055 mul x_1) sub (-0.43641706786482365 mul x_0)) sub (0.02538047907921678 mul x_7)) add (0.2999814149977323 mul x_4)) add (-0.003042712593498162 mul (((6.36615881495969 mul x_2) add (-8.47583505762667 mul x_9)) mul x_6)))) add (0.589521174374367 mul x_3)))
596_fri_c2_250_5,ok,5,240,4,BeamBFGS,0.7729962029523325,,36.0,111.108,,0.001,(0.032605231621464156 add (((0.2689180842584716 mul x_3) add (0.2337169150484591 mul x_4)) sub ((-0.0003573409698357254 mul ((((49.649100235958535 mul cos((-4.469381868071414 add (-1.482678116546127 mul x_1)))) add (1.6412216144293763 mul x_2)))**2 mul x_0)) sub (1.6263400972991435 mul cos((1.6168333684465892 add (1.7946622912217103 mul x_1)))))))
597_fri_c2_500_5,ok,5,240,4,BeamBFGS,0.747594880422677,,28.0,96.865,,0.001,(0.0021083672093031684 add ((0.25060304506111525 mul x_3) add (1.214364770870306 mul sin((((0.017869732850266027 mul x_4) add (-0.3549603646493164 mul x_0)) sub (((0.613960364649317 mul x_0) add (0.08483858964344672 mul x_2)) add (1.1853762902402916 mul x_1)))))))
598_fri_c0_1000_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.001,
599_fri_c2_1000_5,ok,5,240,4,BeamBFGS,0.8231591166238273,,35.0,103.566,,0.001,(0.1436192290847096 add ((((-0.012343672676076977 mul (((-23.08110735291663 mul tan((-87.65264366024645 add (-0.5345327041565083 mul x_2)))) sub (-107.85140572570008 mul x_0)) mul sin((-4.417786475292267 add (-2.0154502812172033 mul x_1))))) add (0.20681596082066744 mul x_4)) add (-1.347202161870246 mul x_1)) sub (-0.25730496013790266 mul x_3)))
601_fri_c1_250_5,ok,5,480,5,BeamBFGS,0.7119980606989564,,34.0,265.496,,0.001,(-0.028428000797933277 add ((((0.2148744669423413 mul x_4) sub (-1.0393704002340818 mul sin((2.7285730355823916 add (2.1393985522895385 mul x_1))))) add (1.3755286715560633 mul (sin((1.2170105676232916 add (-4.5711675200342174 mul x_2))) mul abs((0.05356553982844577 add (-0.19766866235018393 mul x_0)))))) add (0.3440103951594893 mul x_3)))
602_fri_c3_250_10,ok,10,60,2,BeamBFGS,0.5469871177679302,,44.0,36.584,,0.001,(-0.12956940624943492 add ((-1.4750739210583539 mul (sin(((0.03448702030344812 mul x_9) add (-0.39586631669430095 mul x_4))) mul (x_0 mul x_1))) sub ((((-0.01835883938428198 mul (((-1.7359128739460514 mul x_5) sub (9.933357363535785 mul x_7)) mul x_2)) sub (0.024543336243371388 mul x_6)) sub ((0.23094753215095992 mul x_3) sub (0.7593411657307398 mul x_0))) sub (0.03703494437599917 mul x_8))))
603_fri_c0_250_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0.001,
604_fri_c4_500_10,ok,10,480,5,BeamBFGS,0.4029721748745011,,47.0,346.543,,0.001,(0.04566941718973859 add (((-0.22909480345855165 mul x_2) add ((-0.023359290522893796 mul (((1.219355736570086 mul x_5) add (-32.20091221147783 mul x_1)) mul sin((-79.98134726195379 add (-1.088956367832133 mul x_0))))) add ((((0.011832426188482027 mul x_9) add (0.056152571620365334 mul x_6)) add (-0.04888704336878905 mul x_7)) add (-0.009431191209157393 mul (x_4 mul x_3))))) mul arctan((-95.95410694223587 add (-57.59567995743302 mul x_8)))))
605_fri_c2_250_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.001,
606_fri_c2_1000_10,ok,10,480,5,BeamBFGS,0.5364465287718608,,49.0,371.918,,0.001,(-0.045754150608632506 add (((-0.40350964037953163 mul x_2) add (0.3139750022249003 mul x_1)) sub ((((((0.017087646110948467 mul x_7) add ((0.006637456924172432 mul x_5) sub (0.6043291603250277 mul x_3))) sub (0.44363231395515634 mul arctan(((-2117.083303653047 mul x_0) sub (-461.24552205750547 mul cos((91.24720507598086 add (-62.98036479599731 mul x_8)))))))) sub (0.26109102297054715 mul x_4)) sub (-0.01608698266662051 mul x_9)) add (0.15126570076700022 mul x_6))))
607_fri_c4_1000_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0.001,
608_fri_c3_1000_10,ok,10,480,5,BeamBFGS,0.5226222380333154,,51.0,334.374,,0.001,(-0.0666544416930501 add ((-0.0021873514408375077 mul (tan((-5.306247726093405 add (8.308102294415502 mul x_1))) mul ((((-0.029223730609476348 mul x_3) add (-0.18649533508209026 mul x_5)) mul x_2) mul (((97.75916745460471 mul x_9) add (((-70.06797587055866 mul x_6) sub ((57.327632642346586 mul x_8) sub (47.445184545637886 mul x_7))) add (-37.31261217439276 mul x_4))) mul x_4)))) sub (-0.8624023196267459 mul sin((0.06915694119910609 add (-2.473222815438185 mul x_0))))))
609_fri_c0_1000_5,ok,5,120,3,BeamBFGS,0.8081285129346679,,35.0,52.067,,0.001,(3.615048155873068 add ((0.5304524353920673 mul x_3) add (((0.40740685576097974 mul x_0) sub ((0.10876638557700265 mul sin((-95.91949091863422 add (-47.662242512618334 mul x_1)))) sub ((0.28236050702769083 mul x_4) add (0.38638617100695266 mul x_1)))) add (3.9437301636012 mul sin((29.873444078410742 add (-0.41325757754149844 mul x_2)))))))
611_fri_c3_100_5,ok,5,480,5,BeamBFGS,0.77596600504626,,27.0,245.598,,0.001,(-0.0683629601007593 add (((0.49072008697407465 mul x_4) sub (-0.05309491610537937 mul (x_2 mul x_3))) sub (1.2662195985677047 mul sin(((6.541874862380928 mul inv((16.701918859440514 add (-7.379789198958375 mul x_0)))) add (1.7920900985221329 mul x_1))))))
612_fri_c1_1000_5,ok,5,480,5,BeamBFGS,0.7976217296078127,,34.0,263.886,,0.001,(-0.16590947568867023 add (((-2.1475316926379393 mul inv((-6.238374794798473 add (2.2622707160153586 mul x_4)))) sub (1.1210195588188199 mul sin(((0.9300643865216155 mul x_0) sub (-1.346495967847862 mul x_1))))) sub ((-0.3590791561284356 mul x_3) sub (0.44954486513573705 mul sin((86.58556613521267 add (-1.2079004897407284 mul x_2)))))))
613_fri_c3_250_5,ok,5,480,5,BeamBFGS,0.8031243712557536,,31.0,261.873,,0.001,(-0.3044406485831813 add ((((0.4062244010588041 mul (exp((-0.25994281295615945 add (0.43348481944441325 mul x_4))) mul (x_1 mul x_0))) add (0.4857558816682785 mul x_3)) add (-0.2519716504310908 mul x_2)) add (-1.0582083388452181 mul cos((1.9887433977068816 add (-2.2618841424682916 mul x_1))))))
615_fri_c4_250_10,ok,10,60,2,BeamBFGS,0.43911555999927887,,46.0,26.772,,0.001,(-0.1703024799604889 add (((0.40255685460171353 mul x_3) add (0.10635297165200838 mul x_8)) add ((0.0444985286213375 mul x_0) sub ((-0.13974531468029952 mul x_5) add (12.889418069048613 mul (x_1 mul ((-0.000275117547090185 mul x_7) add ((-0.05470259403069841 mul x_4) sub (((-0.14131943503070266 mul inv((16.380748314432797 add (9.341748145023121 mul x_6)))) sub (0.034947010837945006 mul x_2)) sub (0.00037415188723750425 mul x_8))))))))))
616_fri_c4_500_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0.001,
617_fri_c3_500_5,ok,5,480,5,BeamBFGS,0.766786093813989,,35.0,237.748,,0.001,(-0.052228689162231445 add ((((0.3417369282163455 mul x_3) add (-0.22830010568684084 mul (abs(((15.53771638199347 mul x_4) sub ((7.291083810294331 mul x_2) add (-1.1361338698076713 mul x_3)))) mul (-0.18340314452695575 mul x_0)))) sub sin((-0.5206171099120996 add (2.764907528117675 mul x_1)))) add (-0.7115930154029522 mul x_1)))
618_fri_c3_1000_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0.001,
620_fri_c1_1000_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.001,
