dataset,status,n_features,beam_size,attempt,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
537_houses,ok,8,240,4,BeamBFGS,0.6843721091427096,,56.0,147.648,,0.1,(-4221787.782152929 add (((211572.22782410096 mul x_6) sub (((-1477.9881351398292 mul x_1) sub (12.649549700376912 mul x_3)) sub (27021.15139967034 mul x_0))) add (1.7242278176830166 mul (inv(((5.126731914386996e-05 mul x_0) add (-4.759324257393108e-05 mul x_7))) mul ((2.740503405941078e-07 mul ((252125.7319296834 add (-12.617008947015938 mul x_4)))**2) sub ((-1.2710005392626163e-07 mul (x_3 mul ((3193.914969002415 add (-0.15249069957268296 mul x_2)))**2)) add ((-1.3845340672670017 mul x_4) add (804.3549283258762 mul x_6))))))))
542_pollution,skipped_too_many_features,15,,,,,,,0.000,Dataset has 15 features but checkpoint supports <= 10 features,0.1,
547_no2,ok,7,480,5,BeamBFGS,0.38438354702624133,,36.0,249.150,,0.1,(0.912809509687434 add (((3.3954091227874796 mul abs(((-1.0089674618107267 mul x_5) add (19.276575784229223 mul x_0)))) sub (((2.613355374164653 mul x_1) add (14.749854677799345 mul x_2)) sub (21.98219614219279 mul cos((-31.118251048170105 add (42.76131235594422 mul x_4)))))) mul exp((-4.877081143712083 add (0.04683043934340021 mul x_3)))))
556_analcatdata_apnea2,ok,3,30,1,BeamBFGS,0.3569490669578471,,12.0,9.268,,0.1,(238.03376400126015 add (inv((1276.8696367501807 add (-425.61319985524784 mul x_0))) mul (67.83336056502063 mul x_1)))
557_analcatdata_apnea1,all_attempts_failed,3,,5,,,,,197.469,All retry attempts failed,0.1,
560_bodyfat,skipped_too_many_features,14,,,,,,,0.000,Dataset has 14 features but checkpoint supports <= 10 features,0.1,
561_cpu,ok,7,30,1,BeamBFGS,0.9139022520183061,,29.0,9.842,,0.1,(39.62578880406886 add ((-0.00043437028169632876 mul (((-0.7267689718324958 mul x_0) add (-2.124646209862994 mul x_5)) mul x_2)) add ((-0.031010129112792478 mul x_1) add (34.770125782582134 mul (x_6 mul ((1.7570230015032127e-06 mul x_3) sub (-7.595404924849744e-05 mul x_4)))))))
562_cpu_small,skipped_too_many_features,12,,,,,,,0.000,Dataset has 12 features but checkpoint supports <= 10 features,0.1,
564_fried,ok,10,240,4,BeamBFGS,0.7041274882126669,,42.0,155.986,,0.1,(1.0651445768375434 add (((-1.1639530544884147 mul x_5) sub ((0.1333905775886557 mul x_9) add (((0.013109643864347481 mul (x_7 mul x_8)) sub (10.927784629219843 mul x_3)) sub ((13.613511766546928 mul (inv((1.2425966561389412 add (2.296444600566419 mul x_2))) mul x_0)) add ((4.25323253277523 mul x_4) sub (-0.6235197929487314 mul x_6)))))) add (5.877210189301259 mul x_1)))
573_cpu_act,skipped_too_many_features,21,,,,,,,0.000,Dataset has 21 features but checkpoint supports <= 10 features,0.1,
574_house_16H,skipped_too_many_features,16,,,,,,,0.000,Dataset has 16 features but checkpoint supports <= 10 features,0.1,
579_fri_c0_250_5,ok,5,480,5,BeamBFGS,0.8356121852992422,,42.0,222.019,,0.1,(-10.136237235292864 add (((-10.77767504003877 mul x_1) sub (-0.32100134063378477 mul x_4)) add (73.86204798564505 mul arctan(((0.0044998086659398485 mul (x_2 mul x_2)) add (((0.1560909393599054 mul x_1) sub (-0.0010103266494458664 mul (((681.0157878654309 mul inv((-58.58142388369101 add (1.6673472096137334 mul x_3)))) add (-0.040016019994230115 mul x_2)))**2)) sub (-0.006095356968930864 mul x_0)))))))
581_fri_c3_500_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.1,
582_fri_c1_500_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.1,
583_fri_c1_1000_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0.1,
584_fri_c4_500_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.1,
586_fri_c3_1000_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.1,
588_fri_c4_1000_100,skipped_too_many_features,100,,,,,,,0.000,Dataset has 100 features but checkpoint supports <= 10 features,0.1,
589_fri_c2_1000_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.1,
590_fri_c0_1000_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0.1,
591_fri_c1_100_10,ok,10,240,4,BeamBFGS,0.5664141482223164,,52.0,142.157,,0.1,(-0.04384921863745351 add (((((((-1.3621308275290656 mul (inv((0.1669796630261878 add (-0.05286824374092234 mul x_4))) mul x_3)) sub (-15.842260874022816 mul ((-0.11255695782829137 add (-0.7406759724281522 mul x_0)))**3)) add (0.7821755857885386 mul x_6)) sub ((-0.28083814733419693 mul x_8) add ((-12.261053895438904 mul x_2) add (-22.467781520883687 mul x_1)))) add (-6.5603909397113895 mul x_4)) sub (-2.5393459148654047 mul x_9)) mul inv((-29.840554420620684 add (-5.988804746109615 mul x_5)))))
592_fri_c4_1000_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.1,
593_fri_c1_1000_10,ok,10,240,4,BeamBFGS,0.5603467598996923,,49.0,134.183,,0.1,(-0.05828844511908686 add ((((-6301.399933623752 mul (inv((2940.210862949711 add (5875.631860886874 mul (x_0 mul x_1)))) mul x_0)) sub (-1.4563005618882258e-08 mul ((((x_9 mul ((140065.54637549276 mul x_5) add (15352.8356100126 mul x_4))) mul x_6) mul x_7) mul inv((-1.700785049976053 add (-3.7453096104923365 mul x_4)))))) sub ((-0.3277206757768544 mul x_2) sub (-0.03829771735910672 mul x_8))) add (0.34087839031500367 mul x_3)))
594_fri_c2_100_5,ok,5,480,5,BeamBFGS,0.64972258387595,,36.0,280.168,,0.1,(-1403.6833936500664 add ((((-0.9488024272134976 mul sin((5.595124833244891 add (2.705475091625322 mul x_0)))) sub (38691.08237276872 mul (cos((2.7971246869275457 add (-0.00018079557281734093 mul (x_4 mul x_3)))) mul inv((25.94458548149964 add (0.010924183465675013 mul x_1)))))) add (0.3230405440992824 mul x_2)) sub (-0.17537212215899486 mul x_4)))
595_fri_c0_1000_10,ok,10,60,2,BeamBFGS,0.7366841684303803,,42.0,35.365,,0.1,(0.03533200662344668 add ((0.10356989690910695 mul (x_7 mul inv(((82.99801053331774 mul x_2) add (-1.2434448344863513 mul x_9))))) sub ((((-0.2957197977895724 mul x_4) add (-0.5901256826007617 mul x_3)) sub (0.4101040163059034 mul x_0)) add ((((0.020120135623171206 mul x_5) sub (0.41209668397594146 mul x_1)) sub (0.008132956199938883 mul x_8)) sub (0.011769465290462506 mul x_6)))))
596_fri_c2_250_5,ok,5,480,5,BeamBFGS,0.8514899244314105,,31.0,240.195,,0.1,(-0.43015647039273636 add ((1.3548615149369112 mul cos(((-0.43963167231775013 mul (x_1 mul x_1)) sub ((0.15087749455206437 mul abs((-5.570083284252995 add (-11.215321692968514 mul x_0)))) add (1.371987172431057 mul x_1))))) add ((0.10690497817342608 mul x_2) add (0.19714216492914566 mul x_4))))
597_fri_c2_500_5,ok,5,240,4,BeamBFGS,0.8196293383665003,,34.0,111.230,,0.1,(-0.07026534371993726 add (((1.2135271276755837 mul sin(((0.9661348091960034 mul ((1.6945595703318101 add (0.4220138418204124 mul x_1)))**2) sub (-1.0138889730832354 mul x_0)))) add ((0.09002411112060747 mul sin((-1.908015368310733 add (-18.596031662830985 mul x_4)))) sub (-0.37927017972110494 mul x_3))) sub (0.28114574187725017 mul x_2)))
598_fri_c0_1000_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.1,
599_fri_c2_1000_5,ok,5,480,5,BeamBFGS,0.6828281977314671,,31.0,241.748,,0.1,(-0.32584976933153725 add (((-0.162814811562249 mul x_2) add (0.19723124314395038 mul x_1)) sub ((-0.3939977139935547 mul x_3) add (1.2457578898668509 mul cos(((-0.144467322947007 mul (x_0 mul x_4)) sub (3.0486556538505147 mul sin((-8.612334685850984 add (-0.9769539751135992 mul x_1))))))))))
601_fri_c1_250_5,ok,5,480,5,BeamBFGS,0.7072970910258285,,46.0,258.380,,0.1,(0.07705383576823398 add (((0.381924769491298 mul x_3) add (((0.10196147174423123 mul cos((2.1053256192783643 add (-12.121484191807099 mul x_4)))) sub ((0.876810212947256 mul sin((-0.6545306745946575 add (2.746396422067145 mul x_1)))) sub (0.01952916324032706 mul x_2))) sub (0.4355775191830466 mul (x_0 mul inv((-17.263935697454066 add (90.90450827766668 mul x_3))))))) sub ((-0.22892009446197106 mul x_4) sub (-0.436584805532074 mul x_1))))
602_fri_c3_250_10,ok,10,240,4,BeamBFGS,0.38063877738224494,,42.0,147.807,,0.1,(-0.09792847481702337 add ((((-0.33250315623743765 mul x_1) add (-0.008718192727196549 mul ((x_2 mul ((4.88893150957134 mul x_9) add (-14.31779514877948 mul x_4))) mul x_0))) add ((0.10088247979406008 mul x_5) sub ((-0.3622038147702891 mul x_3) add (-0.17377243875665496 mul sin((-6.251063255201722 add (-16.607621725360303 mul x_6))))))) add (-0.002074694158063817 mul (x_8 mul x_7))))
603_fri_c0_250_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0.1,
604_fri_c4_500_10,ok,10,480,5,BeamBFGS,0.5083112555861103,,46.0,323.057,,0.1,(0.009097268756973314 add ((1.0577214175158955 mul sin(((0.11291187520300362 mul x_7) sub (2.1035721981801156 mul x_1)))) add (((-0.03586301969979224 mul x_6) add (0.06803840482773232 mul (x_7 mul x_0))) add ((0.44995890071136907 mul x_4) sub (0.010236532346045952 mul ((((-1.075729572686859 mul x_8) sub ((-1.121764578182374 mul x_2) add (6.043685185296512 mul x_3))) sub (0.04169154288400187 mul x_5)) mul x_9))))))
605_fri_c2_250_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.1,
606_fri_c2_1000_10,ok,10,240,4,BeamBFGS,0.41783857839528793,,41.0,140.754,,0.1,(-0.041787750343529446 add (((-0.0546605469196178 mul x_6) sub (0.3974769698370914 mul x_1)) sub (((-0.6382477872626855 mul x_3) add ((0.07374546038845801 mul x_7) add ((-0.05491579783378689 mul x_9) add ((-0.2010429346571118 mul x_4) add ((-0.20328151371959377 mul x_0) sub (0.015678239335883845 mul x_8)))))) sub ((-0.4316301104117077 mul x_2) sub (0.058272708271827685 mul x_5)))))
607_fri_c4_1000_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0.1,
608_fri_c3_1000_10,ok,10,240,4,BeamBFGS,0.6852284329516567,,57.0,143.514,,0.1,(-0.22185821333416852 add ((0.005557349385284834 mul (x_8 mul x_6)) sub ((8.562227339494706 mul x_7) sub (((0.3106521225956042 mul x_3) add ((8.522772660492677 mul x_7) sub (((0.06473894425450723 mul (((-9.028077734227352 mul inv((-22.646916835615773 add (7.9607126156998005 mul (x_7 mul x_5))))) add (-4.253461309093609 mul x_4)) mul x_1)) sub (-0.816396407935675 mul sin(((0.30770318961257076 mul x_4) add (2.271651054740098 mul x_0))))) sub (0.023381995786964527 mul x_9)))) sub (0.07035676295455881 mul x_2)))))
609_fri_c0_1000_5,ok,5,240,4,BeamBFGS,0.790757406228465,,41.0,104.827,,0.1,(0.639403015554437 add (((((0.5340151185040979 mul x_3) add ((-0.04822883980681397 mul cos((4.341924081607067 add (44.89527736355694 mul x_4)))) sub (-0.28155921622240254 mul x_4))) add (2.986659299625183 mul x_1)) sub ((2.5933407003748212 mul x_1) add (0.9829519488546369 mul cos(((0.006914453965711895 mul x_1) sub (0.8668290921661247 mul x_2)))))) sub (-0.4126751304695715 mul x_0)))
611_fri_c3_100_5,ok,5,120,3,BeamBFGS,0.8452330684702796,,33.0,49.763,,0.1,(0.11214482611201211 add ((-0.9413173201926174 mul (sin((7.597068437427148 add (-1.9780819796611477 mul x_0))) mul x_1)) add ((0.6491125979042989 mul x_4) sub (((-1.187873335848881 mul sin((-0.41687174319674214 add (-1.3420324283341436 mul x_0)))) sub (-0.20070074091236698 mul x_2)) add (-0.268599294607412 mul x_3)))))
612_fri_c1_1000_5,ok,5,120,3,BeamBFGS,0.779278407425173,,32.0,57.088,,0.1,(0.07044559225082031 add ((0.38712636112646526 mul x_3) add (1.1094561942467918 mul cos((((1.4721138239766884 mul x_1) sub (-0.8514429626737112 mul x_0)) sub (8.42370015969357 mul ((-54.29198442136943 add (0.0013216755099551502 mul (x_4 mul inv((-61.85015723691576 add (29.27726550169975 mul x_2)))))))**2))))))
613_fri_c3_250_5,ok,5,120,3,BeamBFGS,0.7529164144487857,,29.0,47.276,,0.1,(0.025510669408336892 add (((1.5290140774472885 mul sin((0.06024033242764053 add (-0.01299780865914339 mul (x_0 mul ((7.945327088980259 add (4.497130390031034 mul x_1)))**2))))) add (0.07899525011086034 mul x_4)) add ((0.43823606456840447 mul x_3) sub (-0.023995250115390353 mul x_4))))
615_fri_c4_250_10,ok,10,240,4,BeamBFGS,0.620522990430526,,54.0,141.511,,0.1,(-0.6793949851453385 add ((1.8039007555004678 mul (((((-0.0433083285704121 mul x_5) sub (((-0.6398356675759448 mul x_0) sub (0.10380787365260079 mul x_6)) add (-0.09885874086317253 mul sin((-38.501765376002915 add (8.994125284068874 mul x_9)))))) sub (-0.015595998904421995 mul (x_7 mul x_0))) add cos((-72.6395363684105 add (-0.5313436475231492 mul x_2)))) mul ((-0.12588895712478568 mul x_3) add (0.7103595006479965 mul sin((4.003036913035154 add (-1.359067650239696 mul x_1))))))) add (0.4756884149306758 mul x_4)))
616_fri_c4_500_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0.1,
617_fri_c3_500_5,ok,5,480,5,BeamBFGS,0.7562886046086571,,32.0,253.325,,0.1,(-0.3274468372674077 add (((0.3738370097181698 mul x_3) add (0.002155487409189358 mul (((-7.715348798207643 mul (x_0 mul x_2)) sub (0.24243724953315512 mul x_4)))**2)) add (1.2276705575660223 mul cos((3.2954516553886823 add (2.514224963977571 mul sin((-73.20921731098048 add (1.1527964848277514 mul x_1)))))))))
618_fri_c3_1000_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0.1,
620_fri_c1_1000_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.1,
621_fri_c0_100_10,ok,10,480,5,BeamBFGS,0.7230416731821582,,44.0,329.956,,0.1,(-1286.6634110477473 add (((0.04080344338731138 mul x_5) add ((-1287.1007606497337 mul sin((-1.591524457596588 add (0.01619816264702991 mul x_0)))) add ((0.012339526482218118 mul x_9) add (0.3114865572241566 mul x_4)))) add (((0.013857229074003836 mul x_6) sub ((-0.6070258217719989 mul x_3) sub (-0.0015826492784141335 mul x_8))) add ((0.4661932435038589 mul x_1) sub (-0.02395701094450202 mul (x_7 mul x_2))))))
622_fri_c2_1000_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0.1,
